DISTRICTCODE,Date,ICU
5,21-11-2020,247
6,21-11-2020,3
7,21-11-2020,14
8,21-11-2020,5
9,21-11-2020,4
10,21-11-2020,3
11,21-11-2020,11
12,21-11-2020,5
13,21-11-2020,9
14,21-11-2020,9
15,21-11-2020,17
16,21-11-2020,0
17,21-11-2020,20
18,21-11-2020,4
19,21-11-2020,10
20,21-11-2020,1
21,21-11-2020,9
22,21-11-2020,27
23,21-11-2020,2
24,21-11-2020,0
25,21-11-2020,15
26,21-11-2020,26
27,21-11-2020,6
28,21-11-2020,9
29,21-11-2020,3
30,21-11-2020,0
1,22-11-2020,7
2,22-11-2020,16
3,22-11-2020,4
4,22-11-2020,7
5,22-11-2020,237
6,22-11-2020,3
7,22-11-2020,11
8,22-11-2020,5
9,22-11-2020,4
10,22-11-2020,3
11,22-11-2020,11
12,22-11-2020,5
13,22-11-2020,9
14,22-11-2020,9
15,22-11-2020,12
16,22-11-2020,0
17,22-11-2020,17
18,22-11-2020,4
19,22-11-2020,11
20,22-11-2020,0
21,22-11-2020,8
22,22-11-2020,27
23,22-11-2020,2
24,22-11-2020,0
25,22-11-2020,12
26,22-11-2020,29
27,22-11-2020,5
28,22-11-2020,9
29,22-11-2020,3
30,22-11-2020,0
1,23-11-2020,8
2,23-11-2020,12
3,23-11-2020,7
4,23-11-2020,7
5,23-11-2020,213
6,23-11-2020,3
7,23-11-2020,5
8,23-11-2020,3
9,23-11-2020,4
10,23-11-2020,2
11,23-11-2020,11
12,23-11-2020,5
13,23-11-2020,9
14,23-11-2020,9
15,23-11-2020,13
16,23-11-2020,0
17,23-11-2020,17
18,23-11-2020,5
19,23-11-2020,9
20,23-11-2020,0
21,23-11-2020,9
22,23-11-2020,26
23,23-11-2020,3
24,23-11-2020,0
25,23-11-2020,12
26,23-11-2020,29
27,23-11-2020,5
28,23-11-2020,9
29,23-11-2020,3
30,23-11-2020,0
1,24-11-2020,7
2,24-11-2020,10
3,24-11-2020,7
4,24-11-2020,6
5,24-11-2020,206
6,24-11-2020,3
7,24-11-2020,5
8,24-11-2020,3
9,24-11-2020,4
10,24-11-2020,3
11,24-11-2020,8
12,24-11-2020,8
13,24-11-2020,7
14,24-11-2020,6
15,24-11-2020,14
16,24-11-2020,0
17,24-11-2020,15
18,24-11-2020,5
19,24-11-2020,9
20,24-11-2020,0
21,24-11-2020,12
22,24-11-2020,23
23,24-11-2020,3
24,24-11-2020,0
25,24-11-2020,10
26,24-11-2020,29
27,24-11-2020,4
28,24-11-2020,9
29,24-11-2020,2
30,24-11-2020,0
1,25-11-2020,7
2,25-11-2020,10
3,25-11-2020,7
4,25-11-2020,6
5,25-11-2020,202
6,25-11-2020,2
7,25-11-2020,6
8,25-11-2020,3
9,25-11-2020,4
10,25-11-2020,4
11,25-11-2020,8
12,25-11-2020,5
13,25-11-2020,7
14,25-11-2020,6
15,25-11-2020,13
16,25-11-2020,0
17,25-11-2020,12
18,25-11-2020,4
19,25-11-2020,9
20,25-11-2020,0
21,25-11-2020,12
22,25-11-2020,23
23,25-11-2020,3
24,25-11-2020,0
25,25-11-2020,9
26,25-11-2020,29
27,25-11-2020,3
28,25-11-2020,9
29,25-11-2020,2
30,25-11-2020,0
1,26-11-2020,9
2,26-11-2020,10
3,26-11-2020,7
4,26-11-2020,6
5,26-11-2020,197
6,26-11-2020,4
7,26-11-2020,10
8,26-11-2020,4
9,26-11-2020,4
10,26-11-2020,4
11,26-11-2020,8
12,26-11-2020,5
13,26-11-2020,7
14,26-11-2020,6
15,26-11-2020,13
16,26-11-2020,0
17,26-11-2020,13
18,26-11-2020,4
19,26-11-2020,8
20,26-11-2020,1
21,26-11-2020,12
22,26-11-2020,23
23,26-11-2020,3
24,26-11-2020,0
25,26-11-2020,9
26,26-11-2020,26
27,26-11-2020,5
28,26-11-2020,9
29,26-11-2020,2
30,26-11-2020,0
1,27-11-2020,9
2,27-11-2020,11
3,27-11-2020,7
4,27-11-2020,6
5,27-11-2020,184
6,27-11-2020,6
7,27-11-2020,9
8,27-11-2020,3
9,27-11-2020,4
10,27-11-2020,4
11,27-11-2020,8
12,27-11-2020,5
13,27-11-2020,7
14,27-11-2020,6
15,27-11-2020,13
16,27-11-2020,0
17,27-11-2020,13
18,27-11-2020,4
19,27-11-2020,9
20,27-11-2020,5
21,27-11-2020,12
22,27-11-2020,23
23,27-11-2020,3
24,27-11-2020,0
25,27-11-2020,9
26,27-11-2020,26
27,27-11-2020,4
28,27-11-2020,9
29,27-11-2020,2
30,27-11-2020,0
1,28-11-2020,2
2,28-11-2020,11
3,28-11-2020,7
4,28-11-2020,6
5,28-11-2020,184
6,28-11-2020,6
7,28-11-2020,9
8,28-11-2020,3
9,28-11-2020,4
10,28-11-2020,4
11,28-11-2020,8
12,28-11-2020,5
13,28-11-2020,7
14,28-11-2020,2
15,28-11-2020,13
16,28-11-2020,0
17,28-11-2020,13
18,28-11-2020,4
19,28-11-2020,8
20,28-11-2020,2
21,28-11-2020,12
22,28-11-2020,23
23,28-11-2020,3
24,28-11-2020,0
25,28-11-2020,9
26,28-11-2020,26
27,28-11-2020,4
28,28-11-2020,9
29,28-11-2020,0
30,28-11-2020,0
1,29-11-2020,2
2,29-11-2020,7
3,29-11-2020,7
4,29-11-2020,6
5,29-11-2020,184
6,29-11-2020,6
7,29-11-2020,9
8,29-11-2020,5
9,29-11-2020,4
10,29-11-2020,4
11,29-11-2020,8
12,29-11-2020,5
13,29-11-2020,7
14,29-11-2020,6
15,29-11-2020,9
16,29-11-2020,0
17,29-11-2020,10
18,29-11-2020,4
19,29-11-2020,8
20,29-11-2020,2
21,29-11-2020,12
22,29-11-2020,23
23,29-11-2020,3
24,29-11-2020,0
25,29-11-2020,9
26,29-11-2020,21
27,29-11-2020,4
28,29-11-2020,9
29,29-11-2020,0
30,29-11-2020,0
1,30-11-2020,2
2,30-11-2020,7
3,30-11-2020,7
4,30-11-2020,6
5,30-11-2020,181
6,30-11-2020,3
7,30-11-2020,11
8,30-11-2020,4
9,30-11-2020,1
10,30-11-2020,2
11,30-11-2020,6
12,30-11-2020,3
13,30-11-2020,6
14,30-11-2020,7
15,30-11-2020,12
16,30-11-2020,0
17,30-11-2020,10
18,30-11-2020,4
19,30-11-2020,7
20,30-11-2020,1
21,30-11-2020,9
22,30-11-2020,20
23,30-11-2020,3
24,30-11-2020,0
25,30-11-2020,7
26,30-11-2020,21
27,30-11-2020,4
28,30-11-2020,5
29,30-11-2020,0
30,30-11-2020,0
1,01-12-2020,1
2,01-12-2020,7
3,01-12-2020,7
4,01-12-2020,6
5,01-12-2020,174
6,01-12-2020,4
7,01-12-2020,8
8,01-12-2020,4
9,01-12-2020,1
10,01-12-2020,2
11,01-12-2020,5
12,01-12-2020,2
13,01-12-2020,6
14,01-12-2020,10
15,01-12-2020,12
16,01-12-2020,1
17,01-12-2020,8
18,01-12-2020,3
19,01-12-2020,6
20,01-12-2020,0
21,01-12-2020,10
22,01-12-2020,20
23,01-12-2020,3
24,01-12-2020,0
25,01-12-2020,7
26,01-12-2020,21
27,01-12-2020,3
28,01-12-2020,5
29,01-12-2020,0
30,01-12-2020,0
1,02-12-2020,1
2,02-12-2020,5
3,02-12-2020,7
4,02-12-2020,5
5,02-12-2020,168
6,02-12-2020,8
7,02-12-2020,10
8,02-12-2020,4
9,02-12-2020,1
10,02-12-2020,1
11,02-12-2020,4
12,02-12-2020,2
13,02-12-2020,6
14,02-12-2020,10
15,02-12-2020,13
16,02-12-2020,1
17,02-12-2020,8
18,02-12-2020,3
19,02-12-2020,7
20,02-12-2020,0
21,02-12-2020,10
22,02-12-2020,15
23,02-12-2020,3
24,02-12-2020,0
25,02-12-2020,5
26,02-12-2020,15
27,02-12-2020,4
28,02-12-2020,2
29,02-12-2020,0
30,02-12-2020,0
1,03-12-2020,3
2,03-12-2020,5
3,03-12-2020,5
4,03-12-2020,4
5,03-12-2020,163
6,03-12-2020,2
7,03-12-2020,9
8,03-12-2020,3
9,03-12-2020,2
10,03-12-2020,1
11,03-12-2020,3
12,03-12-2020,2
13,03-12-2020,6
14,03-12-2020,11
15,03-12-2020,14
16,03-12-2020,1
17,03-12-2020,8
18,03-12-2020,3
19,03-12-2020,8
20,03-12-2020,0
21,03-12-2020,10
22,03-12-2020,12
23,03-12-2020,2
24,03-12-2020,0
25,03-12-2020,5
26,03-12-2020,12
27,03-12-2020,3
28,03-12-2020,2
29,03-12-2020,0
30,03-12-2020,0
1,04-12-2020,0
2,04-12-2020,3
3,04-12-2020,5
4,04-12-2020,4
5,04-12-2020,153
6,04-12-2020,2
7,04-12-2020,14
8,04-12-2020,3
9,04-12-2020,2
10,04-12-2020,1
11,04-12-2020,3
12,04-12-2020,3
13,04-12-2020,6
14,04-12-2020,9
15,04-12-2020,13
16,04-12-2020,1
17,04-12-2020,10
18,04-12-2020,3
19,04-12-2020,8
20,04-12-2020,0
21,04-12-2020,8
22,04-12-2020,9
23,04-12-2020,2
24,04-12-2020,0
25,04-12-2020,5
26,04-12-2020,14
27,04-12-2020,4
28,04-12-2020,2
29,04-12-2020,0
30,04-12-2020,0
1,05-12-2020,0
2,05-12-2020,3
3,05-12-2020,4
4,05-12-2020,4
5,05-12-2020,145
6,05-12-2020,2
7,05-12-2020,14
8,05-12-2020,2
9,05-12-2020,2
10,05-12-2020,1
11,05-12-2020,4
12,05-12-2020,3
13,05-12-2020,6
14,05-12-2020,8
15,05-12-2020,13
16,05-12-2020,1
17,05-12-2020,11
18,05-12-2020,3
19,05-12-2020,9
20,05-12-2020,1
21,05-12-2020,8
22,05-12-2020,8
23,05-12-2020,2
24,05-12-2020,0
25,05-12-2020,5
26,05-12-2020,14
27,05-12-2020,4
28,05-12-2020,1
29,05-12-2020,0
30,05-12-2020,0
1,06-12-2020,0
2,06-12-2020,3
3,06-12-2020,3
4,06-12-2020,4
5,06-12-2020,143
6,06-12-2020,3
7,06-12-2020,14
8,06-12-2020,2
9,06-12-2020,2
10,06-12-2020,1
11,06-12-2020,2
12,06-12-2020,3
13,06-12-2020,6
14,06-12-2020,9
15,06-12-2020,13
16,06-12-2020,1
17,06-12-2020,12
18,06-12-2020,3
19,06-12-2020,6
20,06-12-2020,1
21,06-12-2020,8
22,06-12-2020,8
23,06-12-2020,2
24,06-12-2020,0
25,06-12-2020,5
26,06-12-2020,23
27,06-12-2020,2
28,06-12-2020,1
29,06-12-2020,0
30,06-12-2020,0
1,07-12-2020,0
2,07-12-2020,4
3,07-12-2020,3
4,07-12-2020,4
5,07-12-2020,133
6,07-12-2020,3
7,07-12-2020,16
8,07-12-2020,2
9,07-12-2020,2
10,07-12-2020,1
11,07-12-2020,1
12,07-12-2020,3
13,07-12-2020,6
14,07-12-2020,9
15,07-12-2020,15
16,07-12-2020,1
17,07-12-2020,12
18,07-12-2020,3
19,07-12-2020,9
20,07-12-2020,1
21,07-12-2020,8
22,07-12-2020,8
23,07-12-2020,1
24,07-12-2020,0
25,07-12-2020,5
26,07-12-2020,23
27,07-12-2020,2
28,07-12-2020,4
29,07-12-2020,0
30,07-12-2020,0
1,08-12-2020,1
2,08-12-2020,4
3,08-12-2020,3
4,08-12-2020,4
5,08-12-2020,130
6,08-12-2020,1
7,08-12-2020,19
8,08-12-2020,0
9,08-12-2020,3
10,08-12-2020,2
11,08-12-2020,1
12,08-12-2020,3
13,08-12-2020,6
14,08-12-2020,9
15,08-12-2020,15
16,08-12-2020,1
17,08-12-2020,13
18,08-12-2020,2
19,08-12-2020,9
20,08-12-2020,1
21,08-12-2020,8
22,08-12-2020,8
23,08-12-2020,1
24,08-12-2020,0
25,08-12-2020,5
26,08-12-2020,21
27,08-12-2020,2
28,08-12-2020,3
29,08-12-2020,0
30,08-12-2020,0
1,09-12-2020,1
2,09-12-2020,5
3,09-12-2020,3
4,09-12-2020,4
5,09-12-2020,11
6,09-12-2020,2
7,09-12-2020,23
8,09-12-2020,0
9,09-12-2020,3
10,09-12-2020,2
11,09-12-2020,2
12,09-12-2020,3
13,09-12-2020,5
14,09-12-2020,10
15,09-12-2020,10
16,09-12-2020,2
17,09-12-2020,13
18,09-12-2020,2
19,09-12-2020,11
20,09-12-2020,1
21,09-12-2020,8
22,09-12-2020,8
23,09-12-2020,2
24,09-12-2020,0
25,09-12-2020,4
26,09-12-2020,20
27,09-12-2020,2
28,09-12-2020,3
29,09-12-2020,0
30,09-12-2020,0
1,10-12-2020,1
2,10-12-2020,5
3,10-12-2020,3
4,10-12-2020,5
5,10-12-2020,114
6,10-12-2020,2
7,10-12-2020,19
8,10-12-2020,0
9,10-12-2020,1
10,10-12-2020,2
11,10-12-2020,4
12,10-12-2020,2
13,10-12-2020,5
14,10-12-2020,10
15,10-12-2020,10
16,10-12-2020,2
17,10-12-2020,17
18,10-12-2020,2
19,10-12-2020,9
20,10-12-2020,1
21,10-12-2020,6
22,10-12-2020,6
23,10-12-2020,2
24,10-12-2020,0
25,10-12-2020,6
26,10-12-2020,17
27,10-12-2020,2
28,10-12-2020,5
29,10-12-2020,0
30,10-12-2020,0
1,11-12-2020,2
2,11-12-2020,3
3,11-12-2020,3
4,11-12-2020,5
5,11-12-2020,113
6,11-12-2020,2
7,11-12-2020,13
8,11-12-2020,0
9,11-12-2020,1
10,11-12-2020,2
11,11-12-2020,4
12,11-12-2020,1
13,11-12-2020,5
14,11-12-2020,10
15,11-12-2020,10
16,11-12-2020,2
17,11-12-2020,19
18,11-12-2020,2
19,11-12-2020,7
20,11-12-2020,3
21,11-12-2020,7
22,11-12-2020,6
23,11-12-2020,2
24,11-12-2020,0
25,11-12-2020,6
26,11-12-2020,17
27,11-12-2020,3
28,11-12-2020,5
29,11-12-2020,0
30,11-12-2020,0
1,12-12-2020,0
2,12-12-2020,3
3,12-12-2020,3
4,12-12-2020,4
5,12-12-2020,111
6,12-12-2020,3
7,12-12-2020,4
8,12-12-2020,0
9,12-12-2020,2
10,12-12-2020,2
11,12-12-2020,5
12,12-12-2020,1
13,12-12-2020,5
14,12-12-2020,10
15,12-12-2020,9
16,12-12-2020,2
17,12-12-2020,19
18,12-12-2020,2
19,12-12-2020,12
20,12-12-2020,2
21,12-12-2020,7
22,12-12-2020,6
23,12-12-2020,1
24,12-12-2020,0
25,12-12-2020,6
26,12-12-2020,16
27,12-12-2020,3
28,12-12-2020,5
29,12-12-2020,1
30,12-12-2020,0
1,13-12-2020,1
2,13-12-2020,5
3,13-12-2020,3
4,13-12-2020,4
5,13-12-2020,109
6,13-12-2020,6
7,13-12-2020,16
8,13-12-2020,0
9,13-12-2020,3
10,13-12-2020,2
11,13-12-2020,5
12,13-12-2020,1
13,13-12-2020,4
14,13-12-2020,10
15,13-12-2020,10
16,13-12-2020,1
17,13-12-2020,21
18,13-12-2020,2
19,13-12-2020,6
20,13-12-2020,6
21,13-12-2020,9
22,13-12-2020,6
23,13-12-2020,1
24,13-12-2020,0
25,13-12-2020,4
26,13-12-2020,16
27,13-12-2020,4
28,13-12-2020,5
29,13-12-2020,0
30,13-12-2020,0
1,14-12-2020,1
2,14-12-2020,6
3,14-12-2020,3
4,14-12-2020,4
5,14-12-2020,110
6,14-12-2020,6
7,14-12-2020,9
8,14-12-2020,0
9,14-12-2020,3
10,14-12-2020,1
11,14-12-2020,5
12,14-12-2020,1
13,14-12-2020,5
14,14-12-2020,3
15,14-12-2020,10
16,14-12-2020,1
17,14-12-2020,20
18,14-12-2020,3
19,14-12-2020,11
20,14-12-2020,3
21,14-12-2020,9
22,14-12-2020,6
23,14-12-2020,1
24,14-12-2020,0
25,14-12-2020,4
26,14-12-2020,14
27,14-12-2020,4
28,14-12-2020,5
29,14-12-2020,6
30,14-12-2020,0
1,15-12-2020,1
2,15-12-2020,6
3,15-12-2020,3
4,15-12-2020,6
5,15-12-2020,106
6,15-12-2020,6
7,15-12-2020,7
8,15-12-2020,0
9,15-12-2020,3
10,15-12-2020,1
11,15-12-2020,5
12,15-12-2020,1
13,15-12-2020,6
14,15-12-2020,5
15,15-12-2020,9
16,15-12-2020,1
17,15-12-2020,25
18,15-12-2020,3
19,15-12-2020,9
20,15-12-2020,2
21,15-12-2020,9
22,15-12-2020,6
23,15-12-2020,0
24,15-12-2020,0
25,15-12-2020,4
26,15-12-2020,15
27,15-12-2020,6
28,15-12-2020,3
29,15-12-2020,5
30,15-12-2020,0
1,16-12-2020,2
2,16-12-2020,8
3,16-12-2020,4
4,16-12-2020,6
5,16-12-2020,105
6,16-12-2020,5
7,16-12-2020,7
8,16-12-2020,0
9,16-12-2020,2
10,16-12-2020,0
11,16-12-2020,5
12,16-12-2020,0
13,16-12-2020,7
14,16-12-2020,5
15,16-12-2020,8
16,16-12-2020,1
17,16-12-2020,25
18,16-12-2020,3
19,16-12-2020,6
20,16-12-2020,2
21,16-12-2020,10
22,16-12-2020,6
23,16-12-2020,0
24,16-12-2020,0
25,16-12-2020,4
26,16-12-2020,15
27,16-12-2020,4
28,16-12-2020,3
29,16-12-2020,5
30,16-12-2020,0
1,17-12-2020,0
2,17-12-2020,8
3,17-12-2020,4
4,17-12-2020,6
5,17-12-2020,106
6,17-12-2020,3
7,17-12-2020,5
8,17-12-2020,0
9,17-12-2020,2
10,17-12-2020,0
11,17-12-2020,5
12,17-12-2020,0
13,17-12-2020,7
14,17-12-2020,5
15,17-12-2020,8
16,17-12-2020,2
17,17-12-2020,11
18,17-12-2020,5
19,17-12-2020,4
20,17-12-2020,2
21,17-12-2020,10
22,17-12-2020,6
23,17-12-2020,0
24,17-12-2020,0
25,17-12-2020,4
26,17-12-2020,15
27,17-12-2020,4
28,17-12-2020,2
29,17-12-2020,5
30,17-12-2020,0
1,18-12-2020,1
2,18-12-2020,8
3,18-12-2020,3
4,18-12-2020,6
5,18-12-2020,106
6,18-12-2020,1
7,18-12-2020,5
8,18-12-2020,0
9,18-12-2020,2
10,18-12-2020,0
11,18-12-2020,6
12,18-12-2020,0
13,18-12-2020,7
14,18-12-2020,6
15,18-12-2020,7
16,18-12-2020,2
17,18-12-2020,13
18,18-12-2020,5
19,18-12-2020,2
20,18-12-2020,2
21,18-12-2020,9
22,18-12-2020,6
23,18-12-2020,0
24,18-12-2020,0
25,18-12-2020,3
26,18-12-2020,14
27,18-12-2020,4
28,18-12-2020,1
29,18-12-2020,4
30,18-12-2020,0
1,19-12-2020,1
2,19-12-2020,7
3,19-12-2020,3
4,19-12-2020,6
5,19-12-2020,104
6,19-12-2020,1
7,19-12-2020,5
8,19-12-2020,0
9,19-12-2020,2
10,19-12-2020,0
11,19-12-2020,6
12,19-12-2020,0
13,19-12-2020,7
14,19-12-2020,6
15,19-12-2020,10
16,19-12-2020,2
17,19-12-2020,16
18,19-12-2020,2
19,19-12-2020,2
20,19-12-2020,2
21,19-12-2020,10
22,19-12-2020,6
23,19-12-2020,0
24,19-12-2020,0
25,19-12-2020,3
26,19-12-2020,12
27,19-12-2020,3
28,19-12-2020,3
29,19-12-2020,4
30,19-12-2020,0
1,20-12-2020,1
2,20-12-2020,7
3,20-12-2020,3
4,20-12-2020,6
5,20-12-2020,104
6,20-12-2020,4
7,20-12-2020,4
8,20-12-2020,0
9,20-12-2020,1
10,20-12-2020,0
11,20-12-2020,6
12,20-12-2020,0
13,20-12-2020,7
14,20-12-2020,6
15,20-12-2020,8
16,20-12-2020,2
17,20-12-2020,16
18,20-12-2020,2
19,20-12-2020,2
20,20-12-2020,2
21,20-12-2020,9
22,20-12-2020,6
23,20-12-2020,0
24,20-12-2020,0
25,20-12-2020,3
26,20-12-2020,11
27,20-12-2020,3
28,20-12-2020,3
29,20-12-2020,3
30,20-12-2020,0
1,21-12-2020,2
2,21-12-2020,7
3,21-12-2020,3
4,21-12-2020,5
5,21-12-2020,102
6,21-12-2020,4
7,21-12-2020,4
8,21-12-2020,0
9,21-12-2020,2
10,21-12-2020,0
11,21-12-2020,6
12,21-12-2020,0
13,21-12-2020,6
14,21-12-2020,6
15,21-12-2020,7
16,21-12-2020,2
17,21-12-2020,15
18,21-12-2020,2
19,21-12-2020,2
20,21-12-2020,1
21,21-12-2020,8
22,21-12-2020,6
23,21-12-2020,0
24,21-12-2020,0
25,21-12-2020,5
26,21-12-2020,12
27,21-12-2020,2
28,21-12-2020,7
29,21-12-2020,3
30,21-12-2020,0
1,22-12-2020,4
2,22-12-2020,7
3,22-12-2020,8
4,22-12-2020,5
5,22-12-2020,101
6,22-12-2020,4
7,22-12-2020,4
8,22-12-2020,0
9,22-12-2020,2
10,22-12-2020,0
11,22-12-2020,5
12,22-12-2020,0
13,22-12-2020,6
14,22-12-2020,4
15,22-12-2020,8
16,22-12-2020,2
17,22-12-2020,10
18,22-12-2020,2
19,22-12-2020,3
20,22-12-2020,1
21,22-12-2020,8
22,22-12-2020,6
23,22-12-2020,0
24,22-12-2020,0
25,22-12-2020,4
26,22-12-2020,10
27,22-12-2020,2
28,22-12-2020,7
29,22-12-2020,3
30,22-12-2020,0
1,23-12-2020,3
2,23-12-2020,5
3,23-12-2020,3
4,23-12-2020,5
5,23-12-2020,101
6,23-12-2020,4
7,23-12-2020,5
8,23-12-2020,0
9,23-12-2020,1
10,23-12-2020,0
11,23-12-2020,6
12,23-12-2020,0
13,23-12-2020,6
14,23-12-2020,4
15,23-12-2020,7
16,23-12-2020,2
17,23-12-2020,14
18,23-12-2020,4
19,23-12-2020,5
20,23-12-2020,1
21,23-12-2020,8
22,23-12-2020,6
23,23-12-2020,0
24,23-12-2020,0
25,23-12-2020,4
26,23-12-2020,10
27,23-12-2020,2
28,23-12-2020,8
29,23-12-2020,3
30,23-12-2020,0
1,24-12-2020,2
2,24-12-2020,6
3,24-12-2020,3
4,24-12-2020,5
5,24-12-2020,99
6,24-12-2020,3
7,24-12-2020,2
8,24-12-2020,0
9,24-12-2020,1
10,24-12-2020,0
11,24-12-2020,6
12,24-12-2020,1
13,24-12-2020,5
14,24-12-2020,4
15,24-12-2020,8
16,24-12-2020,1
17,24-12-2020,14
18,24-12-2020,6
19,24-12-2020,4
20,24-12-2020,1
21,24-12-2020,8
22,24-12-2020,6
23,24-12-2020,0
24,24-12-2020,0
25,24-12-2020,4
26,24-12-2020,9
27,24-12-2020,1
28,24-12-2020,6
29,24-12-2020,3
30,24-12-2020,0
1,25-12-2020,2
2,25-12-2020,6
3,25-12-2020,5
4,25-12-2020,5
5,25-12-2020,99
6,25-12-2020,5
7,25-12-2020,2
8,25-12-2020,0
9,25-12-2020,1
10,25-12-2020,0
11,25-12-2020,3
12,25-12-2020,1
13,25-12-2020,5
14,25-12-2020,4
15,25-12-2020,8
16,25-12-2020,1
17,25-12-2020,11
18,25-12-2020,6
19,25-12-2020,4
20,25-12-2020,2
21,25-12-2020,8
22,25-12-2020,6
23,25-12-2020,1
24,25-12-2020,0
25,25-12-2020,4
26,25-12-2020,9
27,25-12-2020,1
28,25-12-2020,6
29,25-12-2020,3
30,25-12-2020,0
1,26-12-2020,1
2,26-12-2020,6
3,26-12-2020,5
4,26-12-2020,5
5,26-12-2020,97
6,26-12-2020,4
7,26-12-2020,3
8,26-12-2020,0
9,26-12-2020,0
10,26-12-2020,0
11,26-12-2020,3
12,26-12-2020,1
13,26-12-2020,5
14,26-12-2020,2
15,26-12-2020,8
16,26-12-2020,1
17,26-12-2020,12
18,26-12-2020,7
19,26-12-2020,5
20,26-12-2020,1
21,26-12-2020,9
22,26-12-2020,6
23,26-12-2020,1
24,26-12-2020,0
25,26-12-2020,3
26,26-12-2020,9
27,26-12-2020,1
28,26-12-2020,6
29,26-12-2020,4
30,26-12-2020,0
1,27-12-2020,2
2,27-12-2020,6
3,27-12-2020,5
4,27-12-2020,5
5,27-12-2020,97
6,27-12-2020,4
7,27-12-2020,4
8,27-12-2020,0
9,27-12-2020,0
10,27-12-2020,0
11,27-12-2020,3
12,27-12-2020,1
13,27-12-2020,5
14,27-12-2020,2
15,27-12-2020,9
16,27-12-2020,1
17,27-12-2020,13
18,27-12-2020,7
19,27-12-2020,6
20,27-12-2020,1
21,27-12-2020,9
22,27-12-2020,6
23,27-12-2020,1
24,27-12-2020,0
25,27-12-2020,3
26,27-12-2020,8
27,27-12-2020,1
28,27-12-2020,6
29,27-12-2020,4
30,27-12-2020,0
1,28-12-2020,2
2,28-12-2020,6
3,28-12-2020,5
4,28-12-2020,5
5,28-12-2020,93
6,28-12-2020,6
7,28-12-2020,3
8,28-12-2020,0
9,28-12-2020,0
10,28-12-2020,0
11,28-12-2020,3
12,28-12-2020,1
13,28-12-2020,5
14,28-12-2020,6
15,28-12-2020,9
16,28-12-2020,0
17,28-12-2020,11
18,28-12-2020,4
19,28-12-2020,9
20,28-12-2020,0
21,28-12-2020,8
22,28-12-2020,6
23,28-12-2020,1
24,28-12-2020,0
25,28-12-2020,2
26,28-12-2020,10
27,28-12-2020,1
28,28-12-2020,5
29,28-12-2020,4
30,28-12-2020,0
1,29-12-2020,1
2,29-12-2020,5
3,29-12-2020,5
4,29-12-2020,6
5,29-12-2020,92
6,29-12-2020,4
7,29-12-2020,4
8,29-12-2020,0
9,29-12-2020,0
10,29-12-2020,0
11,29-12-2020,5
12,29-12-2020,1
13,29-12-2020,7
14,29-12-2020,6
15,29-12-2020,9
16,29-12-2020,0
17,29-12-2020,12
18,29-12-2020,4
19,29-12-2020,9
20,29-12-2020,1
21,29-12-2020,5
22,29-12-2020,6
23,29-12-2020,2
24,29-12-2020,0
25,29-12-2020,3
26,29-12-2020,10
27,29-12-2020,1
28,29-12-2020,4
29,29-12-2020,4
30,29-12-2020,0
1,30-12-2020,1
2,30-12-2020,5
3,30-12-2020,7
4,30-12-2020,5
5,30-12-2020,89
6,30-12-2020,5
7,30-12-2020,5
8,30-12-2020,0
9,30-12-2020,0
10,30-12-2020,0
11,30-12-2020,4
12,30-12-2020,1
13,30-12-2020,7
14,30-12-2020,4
15,30-12-2020,9
16,30-12-2020,0
17,30-12-2020,12
18,30-12-2020,5
19,30-12-2020,9
20,30-12-2020,0
21,30-12-2020,5
22,30-12-2020,6
23,30-12-2020,1
24,30-12-2020,0
25,30-12-2020,3
26,30-12-2020,10
27,30-12-2020,1
28,30-12-2020,4
29,30-12-2020,4
30,30-12-2020,0
1,31-12-2020,1
2,31-12-2020,5
3,31-12-2020,7
4,31-12-2020,5
5,31-12-2020,87
6,31-12-2020,4
7,31-12-2020,3
8,31-12-2020,0
9,31-12-2020,0
10,31-12-2020,0
11,31-12-2020,4
12,31-12-2020,2
13,31-12-2020,7
14,31-12-2020,2
15,31-12-2020,9
16,31-12-2020,0
17,31-12-2020,13
18,31-12-2020,5
19,31-12-2020,7
20,31-12-2020,0
21,31-12-2020,5
22,31-12-2020,6
23,31-12-2020,2
24,31-12-2020,0
25,31-12-2020,3
26,31-12-2020,10
27,31-12-2020,1
28,31-12-2020,4
29,31-12-2020,2
30,31-12-2020,0
1,01-01-2021,1
2,01-01-2021,3
3,01-01-2021,7
4,01-01-2021,5
5,01-01-2021,82
6,01-01-2021,4
7,01-01-2021,2
8,01-01-2021,0
9,01-01-2021,0
10,01-01-2021,0
11,01-01-2021,6
12,01-01-2021,2
13,01-01-2021,6
14,01-01-2021,11
15,01-01-2021,10
16,01-01-2021,0
17,01-01-2021,13
18,01-01-2021,3
19,01-01-2021,6
20,01-01-2021,0
21,01-01-2021,2
22,01-01-2021,6
23,01-01-2021,0
24,01-01-2021,0
25,01-01-2021,2
26,01-01-2021,11
27,01-01-2021,1
28,01-01-2021,5
29,01-01-2021,1
30,01-01-2021,0
1,02-01-2021,2
2,02-01-2021,3
3,02-01-2021,7
4,02-01-2021,4
5,02-01-2021,81
6,02-01-2021,4
7,02-01-2021,2
8,02-01-2021,0
9,02-01-2021,0
10,02-01-2021,0
11,02-01-2021,6
12,02-01-2021,2
13,02-01-2021,6
14,02-01-2021,11
15,02-01-2021,10
