"State","Date","Total Active"
"Andhra Pradesh","2020-05-17","953"
"Andhra Pradesh","2020-05-18","901"
"Andhra Pradesh","2020-05-19","872"
"Andhra Pradesh","2020-05-20","859"
"Andhra Pradesh","2020-05-21","909"
"Andhra Pradesh","2020-05-22","885"
"Andhra Pradesh","2020-05-23","891"
"Andhra Pradesh","2020-05-24","892"
"Andhra Pradesh","2020-05-25","911"
"Andhra Pradesh","2020-05-26","1158"
"Andhra Pradesh","2020-05-27","1105"
"Andhra Pradesh","2020-05-28","1056"
"Andhra Pradesh","2020-05-29","1067"
"Andhra Pradesh","2020-05-30","1150"
"Andhra Pradesh","2020-05-31","1220"
"Andhra Pradesh","2020-06-01","1268"
"Andhra Pradesh","2020-06-02","1341"
"Andhra Pradesh","2020-06-03","1413"
"Andhra Pradesh","2020-06-04","1546"
"Andhra Pradesh","2020-06-05","1613"
"Andhra Pradesh","2020-06-06","1654"
"Andhra Pradesh","2020-06-07","1817"
"Andhra Pradesh","2020-06-08","1951"
"Andhra Pradesh","2020-06-09","2031"
"Andhra Pradesh","2020-06-10","2191"
"Andhra Pradesh","2020-06-11","2292"
"Andhra Pradesh","2020-06-12","2301"
"Andhra Pradesh","2020-06-13","2495"
"Andhra Pradesh","2020-06-14","2688"
"Andhra Pradesh","2020-06-15","2765"
"Andhra Pradesh","2020-06-16","3052"
"Andhra Pradesh","2020-06-17","3244"
"Andhra Pradesh","2020-06-18","3340"
"Andhra Pradesh","2020-06-19","3637"
"Andhra Pradesh","2020-06-20","3948"
"Andhra Pradesh","2020-06-21","4240"
"Andhra Pradesh","2020-06-22","4562"
"Andhra Pradesh","2020-06-23","4766"
"Andhra Pradesh","2020-06-24","5284"
"Andhra Pradesh","2020-06-25","5428"
"Andhra Pradesh","2020-06-26","5760"
"Andhra Pradesh","2020-06-27","6145"
"Andhra Pradesh","2020-06-28","6648"
"Andhra Pradesh","2020-06-29","7164"
"Andhra Pradesh","2020-06-30","7479"
"Andhra Pradesh","2020-07-01","7897"
"Andhra Pradesh","2020-07-02","8071"
"Andhra Pradesh","2020-07-03","8586"
"Andhra Pradesh","2020-07-04","9096"
"Andhra Pradesh","2020-07-05","9473"
"Andhra Pradesh","2020-07-06","10043"
"Andhra Pradesh","2020-07-07","10860"
"Andhra Pradesh","2020-07-08","11200"
"Andhra Pradesh","2020-07-09","10894"
"Andhra Pradesh","2020-07-10","11383"
"Andhra Pradesh","2020-07-11","11936"
"Andhra Pradesh","2020-07-12","12533"
"Andhra Pradesh","2020-07-13","13428"
"Andhra Pradesh","2020-07-14","14274"
"Andhra Pradesh","2020-07-15","15144"
"Andhra Pradesh","2020-07-16","16621"
"Andhra Pradesh","2020-07-17","18159"
"Andhra Pradesh","2020-07-18","19814"
"Andhra Pradesh","2020-07-19","22260"
"Andhra Pradesh","2020-07-20","26118"
"Andhra Pradesh","2020-07-21","28800"
"Andhra Pradesh","2020-07-22","32336"
"Andhra Pradesh","2020-07-23","31763"
"Andhra Pradesh","2020-07-24","34272"
"Andhra Pradesh","2020-07-25","39990"
"Andhra Pradesh","2020-07-26","44431"
"Andhra Pradesh","2020-07-27","48956"
"Andhra Pradesh","2020-07-28","51701"
"Andhra Pradesh","2020-07-29","56527"
"Andhra Pradesh","2020-07-30","63771"
"Andhra Pradesh","2020-07-31","69252"
"Andhra Pradesh","2020-08-01","75720"
"Andhra Pradesh","2020-08-02","72188"
"Andhra Pradesh","2020-08-03","74404"
"Andhra Pradesh","2020-08-04","76377"
"Andhra Pradesh","2020-08-05","79104"
"Andhra Pradesh","2020-08-06","80426"
"Andhra Pradesh","2020-08-07","82166"
"Andhra Pradesh","2020-08-08","84654"
"Andhra Pradesh","2020-08-09","85486"
"Andhra Pradesh","2020-08-10","87112"
"Andhra Pradesh","2020-08-11","87773"
"Andhra Pradesh","2020-08-12","87597"
"Andhra Pradesh","2020-08-13","90425"
"Andhra Pradesh","2020-08-14","90780"
"Andhra Pradesh","2020-08-15","89907"
"Andhra Pradesh","2020-08-16","88138"
"Andhra Pradesh","2020-08-17","85945"
"Andhra Pradesh","2020-08-18","84777"
"Andhra Pradesh","2020-08-19","85130"
"Andhra Pradesh","2020-08-20","86725"
"Andhra Pradesh","2020-08-21","87177"
"Andhra Pradesh","2020-08-22","87803"
"Andhra Pradesh","2020-08-23","89389"
"Andhra Pradesh","2020-08-24","89742"
"Andhra Pradesh","2020-08-25","89516"
"Andhra Pradesh","2020-08-26","89932"
"Andhra Pradesh","2020-08-27","92208"
"Andhra Pradesh","2020-08-28","94209"
"Andhra Pradesh","2020-08-29","96191"
"Andhra Pradesh","2020-08-30","97681"
"Andhra Pradesh","2020-08-31","99129"
"Andhra Pradesh","2020-09-01","100276"
"Andhra Pradesh","2020-09-02","101210"
"Andhra Pradesh","2020-09-03","103076"
"Andhra Pradesh","2020-09-04","103521"
"Andhra Pradesh","2020-09-05","102067"
"Andhra Pradesh","2020-09-06","100880"
"Andhra Pradesh","2020-09-07","99689"
"Andhra Pradesh","2020-09-08","97932"
"Andhra Pradesh","2020-09-09","96769"
"Andhra Pradesh","2020-09-10","97271"
"Andhra Pradesh","2020-09-11","97338"
"Andhra Pradesh","2020-09-12","96191"
"Andhra Pradesh","2020-09-13","95733"
"Andhra Pradesh","2020-09-14","95072"
"Andhra Pradesh","2020-09-15","93204"
"Andhra Pradesh","2020-09-16","92353"
"Andhra Pradesh","2020-09-17","90279"
"Andhra Pradesh","2020-09-18","88197"
"Andhra Pradesh","2020-09-19","84423"
"Andhra Pradesh","2020-09-20","81763"
"Andhra Pradesh","2020-09-21","78836"
"Andhra Pradesh","2020-09-22","74518"
"Andhra Pradesh","2020-09-23","71465"
"Andhra Pradesh","2020-09-24","70357"
"Andhra Pradesh","2020-09-25","69353"
"Andhra Pradesh","2020-09-26","67683"
"Andhra Pradesh","2020-09-27","65794"
"Andhra Pradesh","2020-09-28","64876"
"Andhra Pradesh","2020-09-29","63116"
"Andhra Pradesh","2020-09-30","59435"
"Andhra Pradesh","2020-10-01","58445"
"Andhra Pradesh","2020-10-02","57858"
"Andhra Pradesh","2020-10-03","56897"
"Andhra Pradesh","2020-10-04","55282"
"Andhra Pradesh","2020-10-05","54400"
"Andhra Pradesh","2020-10-06","51060"
"Andhra Pradesh","2020-10-07","50776"
"Andhra Pradesh","2020-10-08","49513"
"Andhra Pradesh","2020-10-09","48661"
"Andhra Pradesh","2020-10-10","47665"
"Andhra Pradesh","2020-10-11","46624"
"Andhra Pradesh","2020-10-12","46295"
"Andhra Pradesh","2020-10-13","43983"
"Andhra Pradesh","2020-10-14","42855"
"Andhra Pradesh","2020-10-15","41669"
"Andhra Pradesh","2020-10-16","40047"
"Andhra Pradesh","2020-10-17","38979"
"Andhra Pradesh","2020-10-18","37102"
"Andhra Pradesh","2020-10-19","36474"
"Andhra Pradesh","2020-10-20","35065"
"Andhra Pradesh","2020-10-21","33396"
"Andhra Pradesh","2020-10-22","32376"
"Andhra Pradesh","2020-10-23","32257"
"Andhra Pradesh","2020-10-24","31721"
"Andhra Pradesh","2020-10-25","31469"
"Andhra Pradesh","2020-10-26","30860"
"Andhra Pradesh","2020-10-27","28770"
"Andhra Pradesh","2020-10-28","27300"
"Andhra Pradesh","2020-10-29","26622"
"Andhra Pradesh","2020-10-30","26268"
"Andhra Pradesh","2020-10-31","25514"
"Andhra Pradesh","2020-11-01","24575"
"Andhra Pradesh","2020-11-02","23668"
"Andhra Pradesh","2020-11-03","22538"
"Andhra Pradesh","2020-11-04","21672"
"Andhra Pradesh","2020-11-05","21438"
"Andhra Pradesh","2020-11-06","21878"
"Andhra Pradesh","2020-11-07","21825"
"Andhra Pradesh","2020-11-08","21434"
"Andhra Pradesh","2020-11-09","21403"
"Andhra Pradesh","2020-11-10","21235"
"Andhra Pradesh","2020-11-11","20958"
"Andhra Pradesh","2020-11-12","20915"
"Andhra Pradesh","2020-11-13","20857"
"Andhra Pradesh","2020-11-14","20262"
"Andhra Pradesh","2020-11-15","19757"
"Andhra Pradesh","2020-11-16","18659"
"Andhra Pradesh","2020-11-17","17892"
"Andhra Pradesh","2020-11-18","16985"
"Andhra Pradesh","2020-11-19","16516"
"Andhra Pradesh","2020-11-20","16000"
"Andhra Pradesh","2020-11-21","15382"
"Andhra Pradesh","2020-11-22","14770"
"Andhra Pradesh","2020-11-23","14249"
"Andhra Pradesh","2020-11-24","13394"
"Andhra Pradesh","2020-11-25","13024"
"Andhra Pradesh","2020-11-26","12673"
"Andhra Pradesh","2020-11-27","12615"
"Andhra Pradesh","2020-11-28","12137"
"Andhra Pradesh","2020-11-29","11571"
"Andhra Pradesh","2020-11-30","8397"
"Andhra Pradesh","2020-12-01","7840"
"Andhra Pradesh","2020-12-02","7427"
"Andhra Pradesh","2020-12-03","6924"
"Andhra Pradesh","2020-12-04","6742"
"Andhra Pradesh","2020-12-05","6422"
"Andhra Pradesh","2020-12-06","6166"
"Andhra Pradesh","2020-12-07","5910"
"Andhra Pradesh","2020-12-08","5626"
"Andhra Pradesh","2020-12-09","5429"
"Andhra Pradesh","2020-12-10","5259"
"Andhra Pradesh","2020-12-11","5237"
"Andhra Pradesh","2020-12-12","5236"
"Andhra Pradesh","2020-12-13","5078"
"Andhra Pradesh","2020-12-14","4966"
"Andhra Pradesh","2020-12-15","4728"
"Andhra Pradesh","2020-12-16","4660"
"Andhra Pradesh","2020-12-17","4420"
"Andhra Pradesh","2020-12-18","4454"
"Andhra Pradesh","2020-12-19","4377"
"Andhra Pradesh","2020-12-20","4355"
"Andhra Pradesh","2020-12-21","4202"
"Andhra Pradesh","2020-12-22","3992"
"Andhra Pradesh","2020-12-23","3978"
"Andhra Pradesh","2020-12-24","3864"
"Andhra Pradesh","2020-12-25","3862"
"Andhra Pradesh","2020-12-26","3861"
"Andhra Pradesh","2020-12-27","3700"
"Andhra Pradesh","2020-12-28","3625"
"Andhra Pradesh","2020-12-29","3423"
"Andhra Pradesh","2020-12-30","3383"
"Andhra Pradesh","2020-12-31","3256"
"Andhra Pradesh","2021-01-01","3262"
"Andhra Pradesh","2021-01-02","3238"
"Andhra Pradesh","2021-01-03","3194"
"Andhra Pradesh","2021-01-04","3070"
"Andhra Pradesh","2021-01-05","2943"
"Andhra Pradesh","2021-01-06","3038"
"Andhra Pradesh","2021-01-07","2896"
"Andhra Pradesh","2021-01-08","2822"
"Andhra Pradesh","2021-01-09","2832"
"Andhra Pradesh","2021-01-10","2607"
"Andhra Pradesh","2021-01-11","2544"
"Andhra Pradesh","2021-01-12","2450"
"Andhra Pradesh","2021-01-13","2411"
"Andhra Pradesh","2021-01-14","2382"
"Andhra Pradesh","2021-01-15","2338"
"Andhra Pradesh","2021-01-16","2199"
"Andhra Pradesh","2021-01-17","1987"
"Andhra Pradesh","2021-01-18","1896"
"Andhra Pradesh","2021-01-19","1713"
"Andhra Pradesh","2021-01-20","1660"
"Andhra Pradesh","2021-01-21","1637"
"Andhra Pradesh","2021-01-22","1522"
"Andhra Pradesh","2021-01-23","1488"
"Andhra Pradesh","2021-01-24","1473"
"Andhra Pradesh","2021-01-25","1476"
"Andhra Pradesh","2021-01-26","1389"
"Andhra Pradesh","2021-01-27","1357"
"Andhra Pradesh","2021-01-28","1369"
"Andhra Pradesh","2021-01-29","1358"
"Andhra Pradesh","2021-01-30","1308"
"Andhra Pradesh","2021-01-31","1289"
"Andhra Pradesh","2021-02-01","1278"
"Andhra Pradesh","2021-02-02","1242"
"Andhra Pradesh","2021-02-03","1197"
"Andhra Pradesh","2021-02-04","1162"
"Andhra Pradesh","2021-02-05","1154"
"Andhra Pradesh","2021-02-06","1071"
"Andhra Pradesh","2021-02-07","1012"
"Andhra Pradesh","2021-02-08","1003"
"Andhra Pradesh","2021-02-09","962"
"Andhra Pradesh","2021-02-10","917"
"Andhra Pradesh","2021-02-11","845"
"Andhra Pradesh","2021-02-12","853"
"Andhra Pradesh","2021-02-13","814"
"Andhra Pradesh","2021-02-14","797"
"Andhra Pradesh","2021-02-15","735"
"Andhra Pradesh","2021-02-16","695"
"Andhra Pradesh","2021-02-17","615"
"Andhra Pradesh","2021-02-18","607"
"Andhra Pradesh","2021-02-19","619"
"Andhra Pradesh","2021-02-20","620"
"Andhra Pradesh","2021-02-21","604"
"Andhra Pradesh","2021-02-22","620"
"Andhra Pradesh","2021-02-23","590"
"Andhra Pradesh","2021-02-24","575"
"Andhra Pradesh","2021-02-25","603"
"Andhra Pradesh","2021-02-26","611"
"Andhra Pradesh","2021-02-27","635"
"Andhra Pradesh","2021-02-28","667"
"Andhra Pradesh","2021-03-01","718"
"Andhra Pradesh","2021-03-02","725"
"Andhra Pradesh","2021-03-03","774"
"Andhra Pradesh","2021-03-04","826"
"Andhra Pradesh","2021-03-05","871"
"Andhra Pradesh","2021-03-06","900"
"Andhra Pradesh","2021-03-07","921"
"Andhra Pradesh","2021-03-08","998"
"Andhra Pradesh","2021-03-09","1009"
"Andhra Pradesh","2021-03-10","1038"
"Andhra Pradesh","2021-03-11","1038"
"Andhra Pradesh","2021-03-12","1064"
"Andhra Pradesh","2021-03-13","1227"
"Andhra Pradesh","2021-03-14","1268"
"Andhra Pradesh","2021-03-15","1400"
"Andhra Pradesh","2021-03-16","1443"
"Andhra Pradesh","2021-03-17","1579"
"Andhra Pradesh","2021-03-18","1694"
"Andhra Pradesh","2021-03-19","1795"
"Andhra Pradesh","2021-03-20","1909"
"Andhra Pradesh","2021-03-21","2083"
"Andhra Pradesh","2021-03-22","2188"
"Andhra Pradesh","2021-03-23","2382"
"Andhra Pradesh","2021-03-24","2616"
"Andhra Pradesh","2021-03-25","2946"
"Andhra Pradesh","2021-03-26","3469"
"Andhra Pradesh","2021-03-27","4145"
"Andhra Pradesh","2021-03-28","4715"
"Andhra Pradesh","2021-03-29","5394"
"Andhra Pradesh","2021-03-30","6104"
"Andhra Pradesh","2021-03-31","6614"
"Andhra Pradesh","2021-04-01","7338"
"Andhra Pradesh","2021-04-02","8142"
"Andhra Pradesh","2021-04-03","8815"
"Andhra Pradesh","2021-04-04","9417"
"Andhra Pradesh","2021-04-05","10300"
"Andhra Pradesh","2021-04-06","10710"
"Andhra Pradesh","2021-04-07","11809"
"Andhra Pradesh","2021-04-08","13276"
"Andhra Pradesh","2021-04-09","14913"
"Andhra Pradesh","2021-04-10","16422"
"Andhra Pradesh","2021-04-11","18666"
"Andhra Pradesh","2021-04-12","20954"
"Andhra Pradesh","2021-04-13","23115"
"Andhra Pradesh","2021-04-14","25850"
"Andhra Pradesh","2021-04-15","28383"
"Andhra Pradesh","2021-04-16","31710"
"Andhra Pradesh","2021-04-17","35592"
"Andhra Pradesh","2021-04-18","40469"
"Andhra Pradesh","2021-04-19","44686"
"Andhra Pradesh","2021-04-20","48053"
"Andhra Pradesh","2021-04-21","53889"
"Andhra Pradesh","2021-04-22","60208"
"Andhra Pradesh","2021-04-23","66944"
"Andhra Pradesh","2021-04-24","74231"
"Andhra Pradesh","2021-04-25","81471"
"Andhra Pradesh","2021-04-26","89732"
"Andhra Pradesh","2021-04-27","95131"
"Andhra Pradesh","2021-04-28","99446"
"Andhra Pradesh","2021-04-29","107611"
"Andhra Pradesh","2021-04-30","114158"
"Andhra Pradesh","2021-05-01","122980"
"Andhra Pradesh","2021-05-02","130752"
"Andhra Pradesh","2021-05-03","143178"
"Andhra Pradesh","2021-05-04","151852"
"Andhra Pradesh","2021-05-05","159597"
"Andhra Pradesh","2021-05-06","170588"
"Andhra Pradesh","2021-05-07","182329"
"Andhra Pradesh","2021-05-08","186695"
"Andhra Pradesh","2021-05-09","187392"
"Andhra Pradesh","2021-05-10","190632"
"Andhra Pradesh","2021-05-11","189367"
"Andhra Pradesh","2021-05-12","195102"
"Andhra Pradesh","2021-05-13","197370"
"Andhra Pradesh","2021-05-14","201042"
"Andhra Pradesh","2021-05-15","203787"
"Andhra Pradesh","2021-05-16","207467"
"Andhra Pradesh","2021-05-17","210436"
"Andhra Pradesh","2021-05-18","211554"
"Andhra Pradesh","2021-05-19","211501"
"Andhra Pradesh","2021-05-20","209736"
"Andhra Pradesh","2021-05-21","209134"
"Andhra Pradesh","2021-05-22","209156"
"Andhra Pradesh","2021-05-23","210683"
"Andhra Pradesh","2021-05-24","209237"
"Andhra Pradesh","2021-05-25","203762"
"Andhra Pradesh","2021-05-26","198023"
"Andhra Pradesh","2021-05-27","192104"
"Andhra Pradesh","2021-05-28","186782"
"Andhra Pradesh","2021-05-29","180362"
"Andhra Pradesh","2021-05-30","173622"
"Andhra Pradesh","2021-05-31","165795"
"Andhra Pradesh","2021-06-01","153795"
"Andhra Pradesh","2021-06-02","146737"
"Andhra Pradesh","2021-06-03","143795"
"Andhra Pradesh","2021-06-04","138912"
"Andhra Pradesh","2021-06-05","133773"
"Andhra Pradesh","2021-06-06","128108"
"Andhra Pradesh","2021-06-07","123426"
"Andhra Pradesh","2021-06-08","114510"
"Andhra Pradesh","2021-06-09","107588"
"Andhra Pradesh","2021-06-10","103995"
"Andhra Pradesh","2021-06-11","99057"
"Andhra Pradesh","2021-06-12","96100"
"Andhra Pradesh","2021-06-13","91417"
"Andhra Pradesh","2021-06-14","85637"
"Andhra Pradesh","2021-06-15","80013"
"Andhra Pradesh","2021-06-16","75134"
"Andhra Pradesh","2021-06-17","71466"
"Andhra Pradesh","2021-06-18","69831"
"Andhra Pradesh","2021-06-19","67629"
"Andhra Pradesh","2021-06-20","65244"
"Andhra Pradesh","2021-06-21","63068"
"Andhra Pradesh","2021-06-22","58140"
"Andhra Pradesh","2021-06-23","53880"
"Andhra Pradesh","2021-06-24","51204"
"Andhra Pradesh","2021-06-25","49683"
"Andhra Pradesh","2021-06-26","47790"
"Andhra Pradesh","2021-06-27","46126"
"Andhra Pradesh","2021-06-28","44773"
"Andhra Pradesh","2021-06-29","42252"
"Andhra Pradesh","2021-06-30","40074"
"Andhra Pradesh","2021-07-01","38338"
"Andhra Pradesh","2021-07-02","38178"
"Andhra Pradesh","2021-07-03","37323"
"Andhra Pradesh","2021-07-04","35871"
"Andhra Pradesh","2021-07-05","35325"
"Andhra Pradesh","2021-07-06","33964"
"Andhra Pradesh","2021-07-07","33230"
"Andhra Pradesh","2021-07-08","32356"
"Andhra Pradesh","2021-07-09","31850"
"Andhra Pradesh","2021-07-10","30300"
"Andhra Pradesh","2021-07-11","29262"
"Andhra Pradesh","2021-07-12","28680"
"Andhra Pradesh","2021-07-13","27195"
"Andhra Pradesh","2021-07-14","26710"
"Andhra Pradesh","2021-07-15","25957"
"Andhra Pradesh","2021-07-16","25526"
"Andhra Pradesh","2021-07-17","24854"
"Andhra Pradesh","2021-07-18","25041"
"Andhra Pradesh","2021-07-19","24708"
"Andhra Pradesh","2021-07-20","23570"
"Andhra Pradesh","2021-07-21","23843"
"Andhra Pradesh","2021-07-22","23939"
"Andhra Pradesh","2021-07-23","23571"
"Andhra Pradesh","2021-07-24","22939"
"Andhra Pradesh","2021-07-25","22358"
"Andhra Pradesh","2021-07-26","22155"
"Andhra Pradesh","2021-07-27","21748"
"Andhra Pradesh","2021-07-28","20965"
"Andhra Pradesh","2021-07-29","20999"
"Andhra Pradesh","2021-07-30","21279"
"Andhra Pradesh","2021-07-31","21198"
"Andhra Pradesh","2021-08-01","21180"
"Andhra Pradesh","2021-08-02","21019"
"Andhra Pradesh","2021-08-03","20582"
"Andhra Pradesh","2021-08-04","20170"
"Andhra Pradesh","2021-08-05","20184"
"Andhra Pradesh","2021-08-06","20302"
"Andhra Pradesh","2021-08-07","20593"
"Andhra Pradesh","2021-08-08","20375"
"Andhra Pradesh","2021-08-09","19949"
"Andhra Pradesh","2021-08-10","19549"
"Andhra Pradesh","2021-08-11","18882"
"Andhra Pradesh","2021-08-12","18417"
"Andhra Pradesh","2021-08-13","18688"
"Andhra Pradesh","2021-08-14","18766"
"Andhra Pradesh","2021-08-15","18210"
"Andhra Pradesh","2021-08-16","17865"
"Andhra Pradesh","2021-08-17","17218"
"Andhra Pradesh","2021-08-18","16341"
"Andhra Pradesh","2021-08-19","15944"
"Andhra Pradesh","2021-08-20","15738"
"Andhra Pradesh","2021-08-21","15472"
"Andhra Pradesh","2021-08-22","15141"
"Andhra Pradesh","2021-08-23","14677"
"Andhra Pradesh","2021-08-24","14159"
"Andhra Pradesh","2021-08-25","13677"
"Andhra Pradesh","2021-08-26","14061"
"Andhra Pradesh","2021-08-27","14448"
"Andhra Pradesh","2021-08-28","15050"
"Andhra Pradesh","2021-08-29","14853"
"Andhra Pradesh","2021-08-30","15179"
"Andhra Pradesh","2021-08-31","14862"
"Andhra Pradesh","2021-09-01","14693"
"Andhra Pradesh","2021-09-02","14473"
"Andhra Pradesh","2021-09-03","14702"
"Andhra Pradesh","2021-09-04","14922"
"Andhra Pradesh","2021-09-05","14883"
"Andhra Pradesh","2021-09-06","15158"
"Andhra Pradesh","2021-09-07","14550"
"Andhra Pradesh","2021-09-08","14452"
"Andhra Pradesh","2021-09-09","14510"
"Andhra Pradesh","2021-09-10","14624"
"Andhra Pradesh","2021-09-11","15119"
"Andhra Pradesh","2021-09-12","15157"
"Andhra Pradesh","2021-09-13","15110"
"Andhra Pradesh","2021-09-14","14652"
"Andhra Pradesh","2021-09-15","14412"
"Andhra Pradesh","2021-09-16","14603"
"Andhra Pradesh","2021-09-17","14603"
"Andhra Pradesh","2021-09-18","14708"
"Andhra Pradesh","2021-09-19","14653"
"Andhra Pradesh","2021-09-20","14699"
"Andhra Pradesh","2021-09-21","14388"
"Andhra Pradesh","2021-09-22","13905"
"Andhra Pradesh","2021-09-23","13796"
"Andhra Pradesh","2021-09-24","13749"
"Andhra Pradesh","2021-09-25","13535"
"Andhra Pradesh","2021-09-26","13208"
"Andhra Pradesh","2021-09-27","13048"
"Andhra Pradesh","2021-09-28","12482"
"Andhra Pradesh","2021-09-29","11912"
"Andhra Pradesh","2021-09-30","11655"
"Andhra Pradesh","2021-10-01","11503"
"Andhra Pradesh","2021-10-02","11142"
"Andhra Pradesh","2021-10-03","10574"
"Andhra Pradesh","2021-10-04","10357"
"Andhra Pradesh","2021-10-05","9753"
"Andhra Pradesh","2021-10-06","9141"
"Andhra Pradesh","2021-10-07","8754"
"Andhra Pradesh","2021-10-08","8550"
"Andhra Pradesh","2021-10-09","8310"
"Andhra Pradesh","2021-10-10","8134"
"Andhra Pradesh","2021-10-11","7944"
"Andhra Pradesh","2021-10-12","7258"
"Andhra Pradesh","2021-10-13","6932"
"Andhra Pradesh","2021-10-14","6615"
"Andhra Pradesh","2021-10-15","6588"
"Andhra Pradesh","2021-10-16","6453"
"Andhra Pradesh","2021-10-17","6193"
"Andhra Pradesh","2021-10-18","6034"
"Andhra Pradesh","2021-10-19","5709"
"Andhra Pradesh","2021-10-20","5654"
"Andhra Pradesh","2021-10-21","5566"
"Andhra Pradesh","2021-10-22","5500"
"Andhra Pradesh","2021-10-23","5398"
"Andhra Pradesh","2021-10-24","5222"
"Andhra Pradesh","2021-10-25","5102"
"Andhra Pradesh","2021-10-26","4830"
"Andhra Pradesh","2021-10-27","4655"
"Andhra Pradesh","2021-10-28","4777"
"Andhra Pradesh","2021-10-29","4743"
"Andhra Pradesh","2021-10-30","4837"
"Andhra Pradesh","2021-10-31","4649"
"Andhra Pradesh","2021-11-01","4355"
"Andhra Pradesh","2021-11-02","4142"
"Andhra Pradesh","2021-11-03","4042"
"Andhra Pradesh","2021-11-04","3898"
"Andhra Pradesh","2021-11-05","3830"
"Andhra Pradesh","2021-11-06","3760"
"Andhra Pradesh","2021-11-07","3568"
"Andhra Pradesh","2021-11-08","3458"
"Andhra Pradesh","2021-11-09","3366"
"Andhra Pradesh","2021-11-10","3233"
"Andhra Pradesh","2021-11-11","3220"
"Andhra Pradesh","2021-11-12","3196"
"Andhra Pradesh","2021-11-13","3227"
"Andhra Pradesh","2021-11-14","3128"
"Andhra Pradesh","2021-11-15","3086"
"Andhra Pradesh","2021-11-16","2961"
"Andhra Pradesh","2021-11-17","2734"
"Andhra Pradesh","2021-11-18","2615"
"Andhra Pradesh","2021-11-19","2560"
"Andhra Pradesh","2021-11-20","2425"
"Andhra Pradesh","2021-11-21","2392"
"Andhra Pradesh","2021-11-22","2265"
"Andhra Pradesh","2021-11-23","2206"
"Andhra Pradesh","2021-11-24","2159"
"Andhra Pradesh","2021-11-25","2175"
"Andhra Pradesh","2021-11-26","2194"
"Andhra Pradesh","2021-11-27","2163"
"Andhra Pradesh","2021-11-28","2158"
"Andhra Pradesh","2021-11-29","2140"
"Andhra Pradesh","2021-11-30","2102"
"Andhra Pradesh","2021-12-01","2149"
"Andhra Pradesh","2021-12-02","2149"
"Andhra Pradesh","2021-12-03","2138"
"Andhra Pradesh","2021-12-04","2157"
"Andhra Pradesh","2021-12-05","2149"
"Andhra Pradesh","2021-12-06","2122"
"Andhra Pradesh","2021-12-07","2030"
"Andhra Pradesh","2021-12-08","2008"
"Andhra Pradesh","2021-12-09","2011"
"Andhra Pradesh","2021-12-10","2037"
"Andhra Pradesh","2021-12-11","1989"
"Andhra Pradesh","2021-12-12","1954"
"Andhra Pradesh","2021-12-13","1912"
"Andhra Pradesh","2021-12-14","1878"
"Andhra Pradesh","2021-12-15","1823"
"Andhra Pradesh","2021-12-16","1821"
"Andhra Pradesh","2021-12-17","1814"
"Andhra Pradesh","2021-12-18","1758"
"Andhra Pradesh","2021-12-19","1705"
"Andhra Pradesh","2021-12-20","1597"
"Andhra Pradesh","2021-12-21","1517"
"Andhra Pradesh","2021-12-22","1432"
"Andhra Pradesh","2021-12-23","1358"
"Andhra Pradesh","2021-12-24","1326"
"Andhra Pradesh","2021-12-25","1279"
"Andhra Pradesh","2021-12-26","1249"
"Andhra Pradesh","2021-12-27","1166"
"Andhra Pradesh","2021-12-28","1099"
"Andhra Pradesh","2021-12-29","1073"
"Andhra Pradesh","2021-12-30","1049"
"Andhra Pradesh","2021-12-31","1081"
"Andhra Pradesh","2022-01-01","1154"
"Andhra Pradesh","2022-01-02","1227"
"Andhra Pradesh","2022-01-03","1260"
"Andhra Pradesh","2022-01-04","1278"
"Andhra Pradesh","2022-01-05","1516"
"Andhra Pradesh","2022-01-06","1848"
"Andhra Pradesh","2022-01-07","2266"
"Andhra Pradesh","2022-01-08","2972"
"Andhra Pradesh","2022-01-09","3659"
"Andhra Pradesh","2022-01-10","4774"
"Andhra Pradesh","2022-01-11","5606"
"Andhra Pradesh","2022-01-12","7195"
"Andhra Pradesh","2022-01-13","10119"
"Andhra Pradesh","2022-01-14","14204"
"Andhra Pradesh","2022-01-15","18313"
"Andhra Pradesh","2022-01-16","22870"
"Andhra Pradesh","2022-01-17","26770"
"Andhra Pradesh","2022-01-18","30182"
"Andhra Pradesh","2022-01-19","36108"
"Andhra Pradesh","2022-01-20","44935"
"Andhra Pradesh","2022-01-21","53871"
"Andhra Pradesh","2022-01-22","64136"
"Andhra Pradesh","2022-01-23","73143"
"Andhra Pradesh","2022-01-24","83610"
"Andhra Pradesh","2022-01-25","93305"
"Andhra Pradesh","2022-01-26","101396"
"Andhra Pradesh","2022-01-27","106318"
"Andhra Pradesh","2022-01-28","109493"
"Andhra Pradesh","2022-01-29","113300"
"Andhra Pradesh","2022-01-30","115425"
"Andhra Pradesh","2022-01-31","116031"
"Andhra Pradesh","2022-02-01","110517"
"Andhra Pradesh","2022-02-02","105930"
"Andhra Pradesh","2022-02-03","100622"
"Andhra Pradesh","2022-02-04","93488"
"Andhra Pradesh","2022-02-05","88364"
"Andhra Pradesh","2022-02-06","78746"
"Andhra Pradesh","2022-02-07","69572"
"Andhra Pradesh","2022-02-08","62395"
"Andhra Pradesh","2022-02-09","54040"
"Andhra Pradesh","2022-02-10","46119"
"Andhra Pradesh","2022-02-11","40884"
"Andhra Pradesh","2022-02-12","32413"
