DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
552,25/11/2020,1811,1590,,,,,
553,25/11/2020,1890,1610,,,,,
554,25/11/2020,7465,6795,,,,,
555,25/11/2020,3708,3435,,,,,
556,25/11/2020,2825,2584,,,,,
557,25/11/2020,2077,1850,,,,,
558,25/11/2020,3438,3321,,,,,
559,25/11/2020,3159,2940,,,,,
560,25/11/2020,5530,5089,,,,,
561,25/11/2020,2532,2195,,,,,
562,25/11/2020,3912,3649,,,,,
563,25/11/2020,4759,4529,,,,,
564,25/11/2020,37293,31433,,,,,
565,25/11/2020,44571,35488,,,,,
566,25/11/2020,1602,1397,,,,,
567,25/11/2020,2980,2800,,,,,
568,25/11/2020,1298,1179,,,,,
569,25/11/2020,14454,13126,,,,,
570,25/11/2020,7523,6790,,,,,
571,25/11/2020,8999,8311,,,,,
572,25/11/2020,1022,934,,,,,
573,25/11/2020,2838,2615,,,,,
574,25/11/2020,7994,7533,,,,,
575,25/11/2020,1576,1264,,,,,
576,25/11/2020,3009,2749,,,,,
577,25/11/2020,2582,2134,,,,,
578,25/11/2020,8702,7885,,,,,
730,25/11/2020,337,298,,,,,
546,26/11/2020,13858,12619,,,,,
547,26/11/2020,19175,17882,,,,,
548,26/11/2020,18099,17163,,,,,
549,26/11/2020,4246,4054,,,,,
550,26/11/2020,1663,1495,,,,,
551,26/11/2020,7423,6961,,,,,
552,26/11/2020,1831,1611,,,,,
553,26/11/2020,1928,1625,,,,,
554,26/11/2020,7573,6830,,,,,
555,26/11/2020,3776,3436,,,,,
556,26/11/2020,2855,2591,,,,,
557,26/11/2020,2091,1866,,,,,
558,26/11/2020,3457,3329,,,,,
559,26/11/2020,3183,2957,,,,,
560,26/11/2020,5627,5109,,,,,
561,26/11/2020,2574,2234,,,,,
562,26/11/2020,3957,3669,,,,,
563,26/11/2020,4848,4563,,,,,
564,26/11/2020,37810,31845,,,,,
565,26/11/2020,45201,36026,,,,,
566,26/11/2020,1631,1397,,,,,
567,26/11/2020,2993,2813,,,,,
568,26/11/2020,1316,1180,,,,,
569,26/11/2020,14714,13279,,,,,
570,26/11/2020,7618,6879,,,,,
571,26/11/2020,9073,8454,,,,,
572,26/11/2020,1023,936,,,,,
573,26/11/2020,2868,2618,,,,,
574,26/11/2020,8072,7553,,,,,
575,26/11/2020,1613,1269,,,,,
576,26/11/2020,3058,2752,,,,,
577,26/11/2020,2622,2169,,,,,
578,26/11/2020,8834,7946,,,,,
730,26/11/2020,337,298,,,,,
546,27/11/2020,14148,12799,,,,,
547,27/11/2020,19322,18129,,,,,
548,27/11/2020,18203,17285,,,,,
549,27/11/2020,4295,4061,,,,,
550,27/11/2020,1679,1502,,,,,
551,27/11/2020,7512,7048,,,,,
552,27/11/2020,1863,1618,,,,,
553,27/11/2020,1967,1641,,,,,
554,27/11/2020,7674,6897,,,,,
555,27/11/2020,3809,3447,,,,,
556,27/11/2020,2900,2606,,,,,
557,27/11/2020,2100,1866,,,,,
558,27/11/2020,3461,3335,,,,,
559,27/11/2020,3253,2977,,,,,
560,27/11/2020,5683,5117,,,,,
561,27/11/2020,2587,2238,,,,,
562,27/11/2020,3998,3692,,,,,
563,27/11/2020,4887,4578,,,,,
564,27/11/2020,38341,32162,,,,,
565,27/11/2020,45844,36510,,,,,
566,27/11/2020,1670,1422,,,,,
567,27/11/2020,3002,2830,,,,,
568,27/11/2020,1316,1191,,,,,
569,27/11/2020,14955,13426,,,,,
570,27/11/2020,7706,6973,,,,,
571,27/11/2020,9147,8509,,,,,
572,27/11/2020,1040,944,,,,,
573,27/11/2020,2886,2624,,,,,
574,27/11/2020,8121,7586,,,,,
575,27/11/2020,1622,1308,,,,,
576,27/11/2020,3082,2752,,,,,
577,27/11/2020,2669,2199,,,,,
578,27/11/2020,8961,8032,,,,,
730,27/11/2020,337,298,,,,,
546,28/11/2020,14263,12949,,,,,
547,28/11/2020,19501,18254,,,,,
548,28/11/2020,8262,17362,,,,,
549,28/11/2020,4308,4105,,,,,
550,28/11/2020,1693,1513,,,,,
551,28/11/2020,7600,7104,,,,,
552,28/11/2020,1900,1624,,,,,
553,28/11/2020,2009,1646,,,,,
554,28/11/2020,7782,6949,,,,,
555,28/11/2020,3873,3798,,,,,
556,28/11/2020,2917,2616,,,,,
557,28/11/2020,2113,1880,,,,,
558,28/11/2020,3467,3345,,,,,
559,28/11/2020,3298,3010,,,,,
560,28/11/2020,5745,5189,,,,,
561,28/11/2020,2611,2302,,,,,
562,28/11/2020,4022,3744,,,,,
563,28/11/2020,4912,4584,,,,,
564,28/11/2020,38790,32464,,,,,
565,28/11/2020,46471,36978,,,,,
566,28/11/2020,1695,1441,,,,,
567,28/11/2020,3022,2840,,,,,
568,28/11/2020,1329,1193,,,,,
569,28/11/2020,15174,13540,,,,,
570,28/11/2020,7798,7041,,,,,
571,28/11/2020,9218,8585,,,,,
572,28/11/2020,1047,944,,,,,
573,28/11/2020,2914,2642,,,,,
574,28/11/2020,8196,7657,,,,,
575,28/11/2020,1651,1336,,,,,
576,28/11/2020,3108,2778,,,,,
577,28/11/2020,2708,2262,,,,,
578,28/11/2020,9071,8107,,,,,
730,28/11/2020,337,298,,,,,
546,29/11/2020,14427,13159,,,,,
547,29/11/2020,19627,18459,,,,,
548,29/11/2020,18323,17559,,,,,
549,29/11/2020,4346,4124,,,,,
550,29/11/2020,1705,1514,,,,,
551,29/11/2020,7699,7149,,,,,
552,29/11/2020,1900,1628,,,,,
553,29/11/2020,2049,1668,,,,,
554,29/11/2020,7859,7025,,,,,
555,29/11/2020,3922,3541,,,,,
556,29/11/2020,2936,2625,,,,,
557,29/11/2020,2131,1899,,,,,
558,29/11/2020,3483,3352,,,,,
559,29/11/2020,3334,3044,,,,,
560,29/11/2020,5845,5274,,,,,
561,29/11/2020,2635,2331,,,,,
562,29/11/2020,4084,3772,,,,,
563,29/11/2020,4938,4611,,,,,
564,29/11/2020,39185,32810,,,,,
565,29/11/2020,47026,37497,,,,,
566,29/11/2020,1719,1453,,,,,
567,29/11/2020,3035,2852,,,,,
568,29/11/2020,1330,1203,,,,,
569,29/11/2020,15385,13743,,,,,
570,29/11/2020,7896,7109,,,,,
571,29/11/2020,9247,8650,,,,,
572,29/11/2020,1048,952,,,,,
573,29/11/2020,2947,2659,,,,,
574,29/11/2020,8249,7745,,,,,
575,29/11/2020,1671,1339,,,,,
576,29/11/2020,3145,2834,,,,,
577,29/11/2020,2751,2269,,,,,
578,29/11/2020,9172,8189,,,,,
730,29/11/2020,337,298,,,,,
546,30/11/2020,14495,13370,,,,,
547,30/11/2020,19717,18658,,,,,
548,30/11/2020,18402,17668,,,,,
549,30/11/2020,4358,4161,,,,,
550,30/11/2020,1720,1519,,,,,
551,30/11/2020,7789,7194,,,,,
552,30/11/2020,1931,1671,,,,,
553,30/11/2020,2092,1704,,,,,
554,30/11/2020,7943,7135,,,,,
555,30/11/2020,3943,3580,,,,,
556,30/11/2020,2980,2650,,,,,
557,30/11/2020,2166,1940,,,,,
558,30/11/2020,3487,3353,,,,,
559,30/11/2020,3417,3086,,,,,
560,30/11/2020,5859,5311,,,,,
561,30/11/2020,2658,2331,,,,,
562,30/11/2020,4119,3821,,,,,
563,30/11/2020,4975,4639,,,,,
564,30/11/2020,39660,33229,,,,,
565,30/11/2020,47771,38011,,,,,
566,30/11/2020,1736,1491,,,,,
567,30/11/2020,3042,2875,,,,,
568,30/11/2020,1344,1236,,,,,
569,30/11/2020,15579,13918,,,,,
570,30/11/2020,7986,7157,,,,,
571,30/11/2020,9303,8742,,,,,
572,30/11/2020,1051,956,,,,,
573,30/11/2020,2968,2683,,,,,
574,30/11/2020,8289,7830,,,,,
575,30/11/2020,1678,1364,,,,,
576,30/11/2020,3183,2869,,,,,
577,30/11/2020,2848,2314,,,,,
578,30/11/2020,9237,8334,,,,,
730,30/11/2020,337,298,,,,,
546,01/12/2020,14579,13580,,,,,
547,01/12/2020,19834,18797,,,,,
548,01/12/2020,18437,17883,,,,,
549,01/12/2020,4387,4214,,,,,
550,01/12/2020,1735,1523,,,,,
551,01/12/2020,7884,7250,,,,,
552,01/12/2020,1935,1702,,,,,
553,01/12/2020,2128,1733,,,,,
554,01/12/2020,7986,7263,,,,,
555,01/12/2020,3969,3608,,,,,
556,01/12/2020,2992,2705,,,,,
557,01/12/2020,2190,1970,,,,,
558,01/12/2020,3494,3365,,,,,
559,01/12/2020,3485,3125,,,,,
560,01/12/2020,5934,5426,,,,,
561,01/12/2020,2668,2357,,,,,
562,01/12/2020,4149,3867,,,,,
563,01/12/2020,5023,4656,,,,,
564,01/12/2020,39974,33673,,,,,
565,01/12/2020,48463,38562,,,,,
566,01/12/2020,1759,1515,,,,,
567,01/12/2020,3052,2890,,,,,
568,01/12/2020,1352,1236,,,,,
569,01/12/2020,15748,14121,,,,,
570,01/12/2020,8079,7251,,,,,
571,01/12/2020,9351,8826,,,,,
572,01/12/2020,1059,960,,,,,
573,01/12/2020,2985,2710,,,,,
574,01/12/2020,8309,7925,,,,,
575,01/12/2020,1722,1407,,,,,
576,01/12/2020,3207,2892,,,,,
577,01/12/2020,2857,2399,,,,,
578,01/12/2020,9347,8416,,,,,
730,01/12/2020,337,298,,,,,
546,02/12/2020,14774,13790,,,,,
547,02/12/2020,19964,19068,,,,,
548,02/12/2020,18489,17976,,,,,
549,02/12/2020,4408,4248,,,,,
550,02/12/2020,1737,1544,,,,,
551,02/12/2020,7980,7337,,,,,
552,02/12/2020,1943,1732,,,,,
553,02/12/2020,2155,1769,,,,,
554,02/12/2020,8051,7394,,,,,
555,02/12/2020,3784,3610,,,,,
556,02/12/2020,3010,2712,,,,,
557,02/12/2020,2196,1995,,,,,
558,02/12/2020,3496,3365,,,,,
559,02/12/2020,3507,3187,,,,,
560,02/12/2020,5954,5472,,,,,
561,02/12/2020,2678,2389,,,,,
562,02/12/2020,4155,3924,,,,,
563,02/12/2020,5032,4695,,,,,
564,02/12/2020,40192,34087,,,,,
565,02/12/2020,49073,39165,,,,,
566,02/12/2020,1768,1539,,,,,
567,02/12/2020,3058,2925,,,,,
568,02/12/2020,1357,1238,,,,,
569,02/12/2020,15903,14361,,,,,
570,02/12/2020,8167,7349,,,,,
571,02/12/2020,9402,8926,,,,,
572,02/12/2020,1069,971,,,,,
573,02/12/2020,3007,2751,,,,,
574,02/12/2020,8330,7975,,,,,
575,02/12/2020,1723,1500,,,,,
576,02/12/2020,3218,2953,,,,,
577,02/12/2020,2860,2495,,,,,
578,02/12/2020,9423,8600,,,,,
730,02/12/2020,337,298,,,,,
546,03/12/2020,14886,13977,,,,,
547,03/12/2020,20065,19344,,,,,
548,03/12/2020,18533,18158,,,,,
549,03/12/2020,4455,4307,,,,,
550,03/12/2020,1753,1553,,,,,
551,03/12/2020,8041,7427,,,,,
552,03/12/2020,1967,1762,,,,,
553,03/12/2020,2180,1807,,,,,
554,03/12/2020,8132,7554,,,,,
555,03/12/2020,3992,3657,,,,,
556,03/12/2020,3060,2759,,,,,
557,03/12/2020,2217,2017,,,,,
558,03/12/2020,3506,3367,,,,,
559,03/12/2020,3555,3199,,,,,
560,03/12/2020,5983,5574,,,,,
561,03/12/2020,2701,2477,,,,,
562,03/12/2020,4187,3947,,,,,
563,03/12/2020,5067,4743,,,,,
564,03/12/2020,40393,34522,,,,,
565,03/12/2020,49663,39764,,,,,
566,03/12/2020,1779,1559,,,,,
567,03/12/2020,3062,2941,,,,,
568,03/12/2020,1358,1252,,,,,
569,03/12/2020,16052,14636,,,,,
570,03/12/2020,8250,7483,,,,,
571,03/12/2020,9454,9011,,,,,
572,03/12/2020,1070,984,,,,,
573,03/12/2020,3038,2764,,,,,
574,03/12/2020,8360,8002,,,,,
575,03/12/2020,1730,1500,,,,,
576,03/12/2020,3248,2983,,,,,
577,03/12/2020,2890,2544,,,,,
578,03/12/2020,9522,8700,,,,,
730,03/12/2020,337,298,,,,,
546,04/12/2020,14997,14200,,,,,
547,04/12/2020,20114,19545,,,,,
548,04/12/2020,18574,18271,,,,,
549,04/12/2020,4499,4319,,,,,
550,04/12/2020,1761,1563,,,,,
551,04/12/2020,8101,7517,,,,,
552,04/12/2020,1983,1792,,,,,
553,04/12/2020,2200,1845,,,,,
554,04/12/2020,8182,7613,,,,,
555,04/12/2020,3998,2772,,,,,
556,04/12/2020,3080,2772,,,,,
557,04/12/2020,2228,2026,,,,,
558,04/12/2020,3519,3372,,,,,
559,04/12/2020,3621,3234,,,,,
560,04/12/2020,6037,5598,,,,,
561,04/12/2020,2701,2535,,,,,
562,04/12/2020,4211,3982,,,,,
563,04/12/2020,5093,4766,,,,,
564,04/12/2020,40688,34993,,,,,
565,04/12/2020,50211,40420,,,,,
566,04/12/2020,1780,1570,,,,,
567,04/12/2020,3073,2953,,,,,
568,04/12/2020,1358,1256,,,,,
569,04/12/2020,16180,14956,,,,,
570,04/12/2020,8318,7639,,,,,
571,04/12/2020,9505,9176,,,,,
572,04/12/2020,1071,992,,,,,
573,04/12/2020,3053,2780,,,,,
574,04/12/2020,8393,8027,,,,,
575,04/12/2020,1772,1556,,,,,
576,04/12/2020,3265,3001,,,,,
577,04/12/2020,2900,2632,,,,,
578,04/12/2020,9617,8834,,,,,
730,04/12/2020,337,298,,,,,
546,05/12/2020,15122,14421,,,,,
547,05/12/2020,20218,19841,,,,,
548,05/12/2020,18609,18368,,,,,
549,05/12/2020,4535,4349,,,,,
550,05/12/2020,1769,1569,,,,,
551,05/12/2020,8176,7616,,,,,
552,05/12/2020,1985,1793,,,,,
553,05/12/2020,2251,1881,,,,,
554,05/12/2020,8254,7798,,,,,
555,05/12/2020,4008,3739,,,,,
556,05/12/2020,3123,2815,,,,,
557,05/12/2020,2236,2036,,,,,
558,05/12/2020,3530,3372,,,,,
559,05/12/2020,3704,3283,,,,,
560,05/12/2020,6072,5740,,,,,
561,05/12/2020,2722,2568,,,,,
562,05/12/2020,4227,4022,,,,,
563,05/12/2020,5126,4785,,,,,
564,05/12/2020,40903,35363,,,,,
565,05/12/2020,50712,41035,,,,,
566,05/12/2020,1789,1593,,,,,
567,05/12/2020,3083,2967,,,,,
568,05/12/2020,1367,1258,,,,,
569,05/12/2020,16303,15226,,,,,
570,05/12/2020,8403,7754,,,,,
571,05/12/2020,9581,9252,,,,,
572,05/12/2020,1087,994,,,,,
573,05/12/2020,3077,2797,,,,,
574,05/12/2020,8444,8120,,,,,
575,05/12/2020,1797,1574,,,,,
576,05/12/2020,3286,3053,,,,,
577,05/12/2020,2929,2664,,,,,
578,05/12/2020,9731,8967,,,,,
730,05/12/2020,337,298,,,,,
546,06/12/2020,15227,14609,,,,,
547,06/12/2020,20313,1998,,,,,
548,06/12/2020,18660,18369,,,,,
549,06/12/2020,4582,4383,,,,,
550,06/12/2020,1786,1575,,,,,
551,06/12/2020,8247,7676,,,,,
552,06/12/2020,2031,1810,,,,,
553,06/12/2020,2279,1919,,,,,
554,06/12/2020,8335,7906,,,,,
555,06/12/2020,4040,3807,,,,,
556,06/12/2020,3169,2845,,,,,
557,06/12/2020,2240,2050,,,,,
558,06/12/2020,351,3391,,,,,
559,06/12/2020,3753,3307,,,,,
560,06/12/2020,6116,5768,,,,,
561,06/12/2020,2758,2598,,,,,
562,06/12/2020,4242,4067,,,,,
563,06/12/2020,5144,4847,,,,,
564,06/12/2020,41124,35880,,,,,
565,06/12/2020,51193,41665,,,,,
566,06/12/2020,1834,1622,,,,,
567,06/12/2020,3093,2977,,,,,
568,06/12/2020,1402,1266,,,,,
569,06/12/2020,16404,15424,,,,,
570,06/12/2020,8477,7849,,,,,
571,06/12/2020,9652,9312,,,,,
572,06/12/2020,1093,995,,,,,
573,06/12/2020,3107,2827,,,,,
574,06/12/2020,8494,8160,,,,,
575,06/12/2020,1814,1611,,,,,
576,06/12/2020,3301,3102,,,,,
577,06/12/2020,2965,2704,,,,,
578,06/12/2020,9822,9095,,,,,
730,06/12/2020,337,298,,,,,
546,07/12/2020,15287,14811,,,,,
547,07/12/2020,20391,20120,,,,,
548,07/12/2020,18680,18394,,,,,
549,07/12/2020,4638,4406,,,,,
550,07/12/2020,1801,1591,,,,,
551,07/12/2020,8343,7731,,,,,
552,07/12/2020,2035,1842,,,,,
553,07/12/2020,2306,1947,,,,,
554,07/12/2020,8399,7973,,,,,
555,07/12/2020,4050,3840,,,,,
556,07/12/2020,3209,2886,,,,,
557,07/12/2020,2252,2059,,,,,
558,07/12/2020,3551,3395,,,,,
559,07/12/2020,3823,3349,,,,,
560,07/12/2020,6154,5811,,,,,
561,07/12/2020,2779,2611,,,,,
562,07/12/2020,4281,4090,,,,,
563,07/12/2020,5167,4913,,,,,
564,07/12/2020,41327,36411,,,,,
565,07/12/2020,51668,42308,,,,,
566,07/12/2020,1856,1652,,,,,
567,07/12/2020,3104,2986,,,,,
568,07/12/2020,1405,1266,,,,,
569,07/12/2020,16541,15665,,,,,
570,07/12/2020,8566,7937,,,,,
571,07/12/2020,9727,9376,,,,,
572,07/12/2020,1093,997,,,,,
573,07/12/2020,3147,2845,,,,,
574,07/12/2020,8516,8194,,,,,
575,07/12/2020,1840,1620,,,,,
576,07/12/2020,3316,3122,,,,,
577,07/12/2020,3017,2744,,,,,
578,07/12/2020,9906,9203,,,,,
730,07/12/2020,337,298,,,,,
546,08/12/2020,15427,14908,,,,,
547,08/12/2020,20448,20163,,,,,
548,08/12/2020,18715,18433,,,,,
549,08/12/2020,4642,4419,,,,,
550,08/12/2020,1818,1600,,,,,
551,08/12/2020,8424,7771,,,,,
552,08/12/2020,2040,1864,,,,,
553,08/12/2020,2343,1980,,,,,
554,08/12/2020,8432,8036,,,,,
555,08/12/2020,4060,3904,,,,,
556,08/12/2020,3212,2901,,,,,
557,08/12/2020,2268,2072,,,,,
558,08/12/2020,3564,3401,,,,,
559,08/12/2020,3842,3371,,,,,
560,08/12/2020,6168,5867,,,,,
561,08/12/2020,2804,2635,,,,,
562,08/12/2020,4292,4114,,,,,
563,08/12/2020,5192,4940,,,,,
564,08/12/2020,41514,36860,,,,,
565,08/12/2020,52133,42935,,,,,
566,08/12/2020,1870,1677,,,,,
567,08/12/2020,3111,3006,,,,,
568,08/12/2020,1407,1279,,,,,
569,08/12/2020,16607,15824,,,,,
570,08/12/2020,8623,8029,,,,,
571,08/12/2020,9774,9447,,,,,
572,08/12/2020,1093,1004,,,,,
573,08/12/2020,3185,2870,,,,,
574,08/12/2020,8525,8269,,,,,
575,08/12/2020,1848,1649,,,,,
576,08/12/2020,3320,3148,,,,,
577,08/12/2020,3038,2783,,,,,
578,08/12/2020,10040,9313,,,,,
730,08/12/2020,337,298,,,,,
546,09/12/2020,15508,15023,,,,,
547,09/12/2020,20487,20258,,,,,
548,09/12/2020,18734,18482,,,,,
549,09/12/2020,4666,4432,,,,,
550,09/12/2020,1823,1614,,,,,
551,09/12/2020,8485,7859,,,,,
552,09/12/2020,2051,1901,,,,,
553,09/12/2020,2370,2022,,,,,
554,09/12/2020,8511,8129,,,,,
555,09/12/2020,4074,3936,,,,,
556,09/12/2020,3240,2918,,,,,
557,09/12/2020,2281,2085,,,,,
558,09/12/2020,3576,3407,,,,,
559,09/12/2020,3842,3416,,,,,
560,09/12/2020,6216,5929,,,,,
561,09/12/2020,2804,2659,,,,,
562,09/12/2020,4325,4127,,,,,
563,09/12/2020,5209,4965,,,,,
564,09/12/2020,41719,37309,,,,,
565,09/12/2020,52534,43562,,,,,
566,09/12/2020,1889,1702,,,,,
567,09/12/2020,3128,3011,,,,,
568,09/12/2020,1423,1292,,,,,
569,09/12/2020,16668,16022,,,,,
570,09/12/2020,8684,8121,,,,,
571,09/12/2020,9819,9518,,,,,
572,09/12/2020,196,1011,,,,,
573,09/12/2020,3210,2901,,,,,
574,09/12/2020,8566,8344,,,,,
575,09/12/2020,1853,1678,,,,,
576,09/12/2020,3344,3174,,,,,
577,09/12/2020,3040,2822,,,,,
578,09/12/2020,10115,9423,,,,,
730,09/12/2020,337,298,,,,,
546,10/12/2020,15590,15187,,,,,
547,10/12/2020,20568,20292,,,,,
548,10/12/2020,18764,18495,,,,,
549,10/12/2020,4693,4470,,,,,
550,10/12/2020,1842,1626,,,,,
551,10/12/2020,8510,7958,,,,,
552,10/12/2020,2082,1901,,,,,
553,10/12/2020,2398,2062,,,,,
554,10/12/2020,8575,8206,,,,,
555,10/12/2020,4081,3985,,,,,
556,10/12/2020,3274,2937,,,,,
557,10/12/2020,2300,2103,,,,,
558,10/12/2020,3587,3423,,,,,
559,10/12/2020,3887,3452,,,,,
560,10/12/2020,6228,5982,,,,,
561,10/12/2020,2826,2683,,,,,
562,10/12/2020,4335,4189,,,,,
563,10/12/2020,5239,4991,,,,,
564,10/12/2020,41885,37704,,,,,
565,10/12/2020,52899,44117,,,,,
566,10/12/2020,1904,1726,,,,,
567,10/12/2020,3149,3024,,,,,
568,10/12/2020,1425,1301,,,,,
569,10/12/2020,16759,16227,,,,,
570,10/12/2020,8736,8219,,,,,
571,10/12/2020,9894,9547,,,,,
572,10/12/2020,1096,1012,,,,,
573,10/12/2020,3236,2934,,,,,
574,10/12/2020,8600,8367,,,,,
575,10/12/2020,1875,1698,,,,,
576,10/12/2020,3355,3197,,,,,
577,10/12/2020,3074,2852,,,,,
578,10/12/2020,10186,9524,,,,,
730,10/12/2020,337,298,,,,,
546,11/12/2020,15654,15255,,,,,
547,11/12/2020,20612,20362,,,,,
548,11/12/2020,18781,18505,,,,,
549,11/12/2020,4714,4482,,,,,
550,11/12/2020,1847,1641,,,,,
551,11/12/2020,8584,8048,,,,,
552,11/12/2020,2106,1932,,,,,
553,11/12/2020,2435,2105,,,,,
554,11/12/2020,8647,8290,,,,,
555,11/12/2020,4091,4006,,,,,
556,11/12/2020,3303,2981,,,,,
557,11/12/2020,2303,2138,,,,,
558,11/12/2020,3595,3427,,,,,
559,11/12/2020,3941,3522,,,,,
560,11/12/2020,6270,5996,,,,,
561,11/12/2020,2841,2701,,,,,
562,11/12/2020,4345,4224,,,,,
563,11/12/2020,5275,5028,,,,,
564,11/12/2020,42030,38479,,,,,
565,11/12/2020,53260,44907,,,,,
566,11/12/2020,1919,1743,,,,,
567,11/12/2020,3165,3027,,,,,
568,11/12/2020,1427,1309,,,,,
569,11/12/2020,16860,16421,,,,,
570,11/12/2020,8785,8309,,,,,
571,11/12/2020,9956,9603,,,,,
572,11/12/2020,1101,1015,,,,,
573,11/12/2020,3274,2955,,,,,
574,11/12/2020,8638,8379,,,,,
575,11/12/2020,1887,1705,,,,,
576,11/12/2020,3365,3211,,,,,
577,11/12/2020,3094,2864,,,,,
578,11/12/2020,10250,9589,,,,,
730,11/12/2020,337,298,,,,,
546,12/12/2020,15719,15325,,,,,
547,12/12/2020,20667,20382,,,,,
548,12/12/2020,18799,18535,,,,,
549,12/12/2020,4723,4497,,,,,
550,12/12/2020,1851,1656,,,,,
551,12/12/2020,8623,8098,,,,,
552,12/12/2020,2124,1936,,,,,
553,12/12/2020,2471,2128,,,,,
554,12/12/2020,8712,8320,,,,,
555,12/12/2020,4107,4008,,,,,
556,12/12/2020,3337,2993,,,,,
557,12/12/2020,2310,2158,,,,,
558,12/12/2020,3622,3434,,,,,
559,12/12/2020,4002,3562,,,,,
560,12/12/2020,6280,6029,,,,,
561,12/12/2020,2845,2711,,,,,
562,12/12/2020,4351,4254,,,,,
563,12/12/2020,5298,5051,,,,,
564,12/12/2020,42149,39068,,,,,
565,12/12/2020,53540,45599,,,,,
566,12/12/2020,1937,1758,,,,,
567,12/12/2020,3174,3037,,,,,
568,12/12/2020,1442,1317,,,,,
569,12/12/2020,16956,16561,,,,,
570,12/12/2020,8826,8402,,,,,
571,12/12/2020,9987,9642,,,,,
572,12/12/2020,1110,1023,,,,,
573,12/12/2020,3349,2972,,,,,
574,12/12/2020,8652,8381,,,,,
575,12/12/2020,1900,1719,,,,,
576,12/12/2020,3379,3224,,,,,
577,12/12/2020,3119,2873,,,,,
578,12/12/2020,10301,9699,,,,,
730,12/12/2020,337,298,,,,,
546,13/12/2020,15770,15343,,,,,
547,13/12/2020,20706,20404,,,,,
548,13/12/2020,18824,18543,,,,,
549,13/12/2020,4752,4512,,,,,
550,13/12/2020,1870,1658,,,,,
551,13/12/2020,8643,8157,,,,,
552,13/12/2020,2142,1944,,,,,
553,13/12/2020,2506,2155,,,,,
554,13/12/2020,8782,8382,,,,,
555,13/12/2020,4122,4015,,,,,
556,13/12/2020,3355,3011,,,,,
557,13/12/2020,2316,2164,,,,,
558,13/12/2020,3622,3436,,,,,
559,13/12/2020,4053,3584,,,,,
560,13/12/2020,6321,6049,,,,,
561,13/12/2020,2863,2721,,,,,
562,13/12/2020,4361,4260,,,,,
563,13/12/2020,5338,5060,,,,,
564,13/12/2020,42254,39286,,,,,
565,13/12/2020,53835,46209,,,,,
566,13/12/2020,1940,1767,,,,,
567,13/12/2020,3182,3043,,,,,
568,13/12/2020,1444,1322,,,,,
569,13/12/2020,17055,16595,,,,,
570,13/12/2020,8887,8472,,,,,
571,13/12/2020,10018,9693,,,,,
572,13/12/2020,1115,1033,,,,,
573,13/12/2020,3381,2994,,,,,
574,13/12/2020,8668,8402,,,,,
575,13/12/2020,1918,1720,,,,,
576,13/12/2020,3392,3235,,,,,
577,13/12/2020,3151,2876,,,,,
578,13/12/2020,10366,9775,,,,,
730,13/12/2020,337,298,,,,,
546,14/12/2020,15821,15393,,,,,
547,14/12/2020,20757,20438,,,,,
548,14/12/2020,18844,18548,,,,,
549,14/12/2020,4770,4542,,,,,
550,14/12/2020,1875,1674,,,,,
551,14/12/2020,8674,8218,,,,,
552,14/12/2020,2159,1968,,,,,
553,14/12/2020,2537,2177,,,,,
554,14/12/2020,8856,8463,,,,,
555,14/12/2020,4137,4023,,,,,
556,14/12/2020,3379,3061,,,,,
557,14/12/2020,2325,2179,,,,,
558,14/12/2020,3632,3446,,,,,
559,14/12/2020,4094,3632,,,,,
560,14/12/2020,6382,6078,,,,,
561,14/12/2020,2873,2737,,,,,
562,14/12/2020,4377,4292,,,,,
563,14/12/2020,5353,5095,,,,,
564,14/12/2020,42353,39474,,,,,
565,14/12/2020,54091,46799,,,,,
566,14/12/2020,1968,1778,,,,,
567,14/12/2020,3202,3047,,,,,
568,14/12/2020,1450,1323,,,,,
569,14/12/2020,17114,16641,,,,,
570,14/12/2020,8932,8542,,,,,
571,14/12/2020,10119,9735,,,,,
572,14/12/2020,1115,1034,,,,,
573,14/12/2020,3412,3013,,,,,
574,14/12/2020,8701,8414,,,,,
575,14/12/2020,1936,1727,,,,,
576,14/12/2020,3404,3248,,,,,
577,14/12/2020,3152,2892,,,,,
578,14/12/2020,10408,9855,,,,,
730,14/12/2020,337,298,,,,,
546,15/12/2020,15881,15433,,,,,
547,15/12/2020,20795,20468,,,,,
548,15/12/2020,18858,18553,,,,,
549,15/12/2020,4772,4580,,,,,
550,15/12/2020,1886,1682,,,,,
551,15/12/2020,8683,8271,,,,,
552,15/12/2020,2163,1984,,,,,
553,15/12/2020,2553,2198,,,,,
554,15/12/2020,8888,8513,,,,,
555,15/12/2020,4141,4029,,,,,
556,15/12/2020,3387,3081,,,,,
557,15/12/2020,2325,2181,,,,,
558,15/12/2020,3640,3455,,,,,
559,15/12/2020,4131,3672,,,,,
560,15/12/2020,6391,6110,,,,,
561,15/12/2020,2874,2737,,,,,
562,15/12/2020,4387,4293,,,,,
563,15/12/2020,5363,5108,,,,,
564,15/12/2020,42429,39769,,,,,
565,15/12/2020,54448,47594,,,,,
566,15/12/2020,1980,1779,,,,,
567,15/12/2020,3212,3058,,,,,
568,15/12/2020,1450,1323,,,,,
569,15/12/2020,17211,16661,,,,,
570,15/12/2020,8980,8585,,,,,
571,15/12/2020,10157,9786,,,,,
572,15/12/2020,1120,1035,,,,,
