DISTRICTCODE,Date,TINF,TREC,TDEC,,,,
314,27/05/2021,11948,1613,92,,,,
315,27/05/2021,52953,4442,539,,,,
316,27/05/2021,25185,1501,157,,,,
317,27/05/2021,30209,3775,338,,,,
318,27/05/2021,23275,915,157,,,,
319,27/05/2021,3388,2562,10,,,,
320,27/05/2021,60192,11539,893,,,,
321,27/05/2021,155499,29208,3085,,,,
322,27/05/2021,55418,12371,495,,,,
323,27/05/2021,5755,3299,15,,,,
324,27/05/2021,26933,1853,196,,,,
325,27/05/2021,31465,3519,225,,,,
326,27/05/2021,690,541,127,,,,
298,28/05/2021,26421,8546,371,,,,
299,28/05/2021,41182,8266,441,,,,
300,28/05/2021,18925,1414,109,,,,
301,28/05/2021,18615,4205,171,,,,
302,28/05/2021,19537,3199,227,,,,
303,28/05/2021,5804,2897,36,,,,
304,28/05/2021,64447,6951,1187,,,,
305,28/05/2021,9536,4053,20,,,,
306,28/05/2021,25884,2457,515,,,,
307,28/05/2021,95386,13888,1758,,,,
308,28/05/2021,19043,3377,184,,,,
309,28/05/2021,11549,710,140,,,,
310,28/05/2021,54890,7473,745,,,,
311,28/05/2021,24612,4384,182,,,,
312,28/05/2021,22402,2262,262,,,,
313,28/05/2021,22611,3231,205,,,,
314,28/05/2021,12005,1618,93,,,,
315,28/05/2021,53096,4515,542,,,,
316,28/05/2021,25337,1549,159,,,,
317,28/05/2021,30268,3801,340,,,,
318,28/05/2021,23432,923,159,,,,
319,28/05/2021,3411,2588,10,,,,
320,28/05/2021,60360,11656,902,,,,
321,28/05/2021,155639,29332,3090,,,,
322,28/05/2021,55458,12385,495,,,,
323,28/05/2021,5788,3319,15,,,,
324,28/05/2021,27155,1870,199,,,,
325,28/05/2021,31725,3554,230,,,,
326,28/05/2021,690,541,128,,,,
298,29/05/2021,26479,8585,372,,,,
299,29/05/2021,41299,8304,441,,,,
300,29/05/2021,19052,1415,110,,,,
301,29/05/2021,18718,4235,171,,,,
302,29/05/2021,19561,3204,228,,,,
303,29/05/2021,5909,2900,37,,,,
304,29/05/2021,64521,6975,1187,,,,
305,29/05/2021,9583,4059,20,,,,
306,29/05/2021,25950,2467,517,,,,
307,29/05/2021,95444,13888,1761,,,,
308,29/05/2021,19081,3383,185,,,,
309,29/05/2021,11592,715,141,,,,
310,29/05/2021,55052,7516,754,,,,
311,29/05/2021,24777,4394,188,,,,
312,29/05/2021,22428,2265,264,,,,
313,29/05/2021,22652,3256,205,,,,
314,29/05/2021,12057,1621,93,,,,
315,29/05/2021,53226,4549,544,,,,
316,29/05/2021,25462,1552,159,,,,
317,29/05/2021,30354,3816,344,,,,
318,29/05/2021,23494,926,160,,,,
319,29/05/2021,3437,2614,10,,,,
320,29/05/2021,60514,11720,915,,,,
321,29/05/2021,155700,29386,3095,,,,
322,29/05/2021,55488,12394,498,,,,
323,29/05/2021,5838,3351,15,,,,
324,29/05/2021,27387,1871,205,,,,
325,29/05/2021,31900,3633,232,,,,
326,29/05/2021,690,546,128,,,,
298,30/05/2021,19569,3208,228,,,,
299,30/05/2021,41377,8314,444,,,,
300,30/05/2021,19122,1416,111,,,,
301,30/05/2021,18806,4240,172,,,,
302,30/05/2021,19569,3208,228,,,,
303,30/05/2021,5938,2902,39,,,,
304,30/05/2021,64559,7001,1187,,,,
305,30/05/2021,9611,4066,20,,,,
306,30/05/2021,25998,2487,518,,,,
307,30/05/2021,95482,13891,1762,,,,
308,30/05/2021,19120,3383,185,,,,
309,30/05/2021,11634,723,141,,,,
310,30/05/2021,55152,7561,762,,,,
311,30/05/2021,24874,4413,188,,,,
312,30/05/2021,22452,2267,264,,,,
313,30/05/2021,22675,3284,206,,,,
314,30/05/2021,12095,1622,93,,,,
315,30/05/2021,53314,4579,544,,,,
316,30/05/2021,25540,1560,160,,,,
317,30/05/2021,30395,3830,345,,,,
318,30/05/2021,23523,933,160,,,,
319,30/05/2021,3461,2614,10,,,,
320,30/05/2021,60645,11763,921,,,,
321,30/05/2021,155761,29455,3099,,,,
322,30/05/2021,55509,12421,499,,,,
323,30/05/2021,5873,3364,15,,,,
324,30/05/2021,27558,1871,207,,,,
325,30/05/2021,32051,3656,233,,,,
326,30/05/2021,690,546,129,,,,
298,31/05/2021,26596,8648,374,,,,
299,31/05/2021,41478,8358,446,,,,
300,31/05/2021,19225,1418,112,,,,
301,31/05/2021,18889,4278,174,,,,
302,31/05/2021,19591,3211,229,,,,
303,31/05/2021,6002,2905,39,,,,
304,31/05/2021,64617,7082,1187,,,,
305,31/05/2021,9665,4092,20,,,,
306,31/05/2021,26088,2510,519,,,,
307,31/05/2021,95513,13893,1765,,,,
308,31/05/2021,19148,3433,185,,,,
309,31/05/2021,11690,723,141,,,,
310,31/05/2021,55271,7635,770,,,,
311,31/05/2021,25056,4472,189,,,,
312,31/05/2021,22483,2271,265,,,,
313,31/05/2021,22701,3289,207,,,,
314,31/05/2021,12149,1640,93,,,,
315,31/05/2021,53373,4610,545,,,,
316,31/05/2021,25609,1564,161,,,,
317,31/05/2021,30487,3853,345,,,,
318,31/05/2021,23550,939,160,,,,
319,31/05/2021,3477,2622,10,,,,
320,31/05/2021,60805,11880,925,,,,
321,31/05/2021,155897,29570,3101,,,,
322,31/05/2021,55549,12447,499,,,,
323,31/05/2021,5922,3485,15,,,,
324,31/05/2021,27743,1933,210,,,,
325,31/05/2021,32198,3695,233,,,,
326,31/05/2021,691,546,129,,,,
298,01/06/2021,26639,8666,375,,,,
299,01/06/2021,41581,8425,446,,,,
300,01/06/2021,19323,1420,112,,,,
301,01/06/2021,18995,4308,175,,,,
302,01/06/2021,19620,3225,229,,,,
303,01/06/2021,6038,2908,40,,,,
304,01/06/2021,64654,7146,1189,,,,
305,01/06/2021,9717,4161,21,,,,
306,01/06/2021,26158,2523,520,,,,
307,01/06/2021,95559,13899,1768,,,,
308,01/06/2021,19173,3434,186,,,,
309,01/06/2021,11711,732,141,,,,
310,01/06/2021,55396,7673,773,,,,
311,01/06/2021,25173,4505,190,,,,
312,01/06/2021,22501,2272,265,,,,
313,01/06/2021,22722,3321,207,,,,
314,01/06/2021,12219,1647,93,,,,
315,01/06/2021,53456,4643,548,,,,
316,01/06/2021,25686,1591,163,,,,
317,01/06/2021,30541,3862,345,,,,
318,01/06/2021,23589,942,161,,,,
319,01/06/2021,3494,2622,10,,,,
320,01/06/2021,60982,11953,931,,,,
321,01/06/2021,155979,29797,3101,,,,
322,01/06/2021,55581,12461,499,,,,
323,01/06/2021,5977,3512,15,,,,
324,01/06/2021,27869,1939,212,,,,
325,01/06/2021,32324,3720,233,,,,
326,01/06/2021,692,546,129,,,,
298,02/06/2021,26669,8715,376,,,,
299,02/06/2021,41711,8472,447,,,,
300,02/06/2021,19389,1425,112,,,,
301,02/06/2021,19048,4349,177,,,,
302,02/06/2021,19637,3228,230,,,,
303,02/06/2021,6098,2939,41,,,,
304,02/06/2021,64687,7166,1191,,,,
305,02/06/2021,9753,4186,22,,,,
306,02/06/2021,26224,2528,521,,,,
307,02/06/2021,95595,13908,1770,,,,
308,02/06/2021,19205,3434,186,,,,
309,02/06/2021,11750,744,141,,,,
310,02/06/2021,55562,7687,776,,,,
311,02/06/2021,25276,4558,192,,,,
312,02/06/2021,22509,2273,265,,,,
313,02/06/2021,22742,3331,209,,,,
314,02/06/2021,12248,1657,94,,,,
315,02/06/2021,53525,4673,551,,,,
316,02/06/2021,25785,1607,163,,,,
317,02/06/2021,30608,3872,345,,,,
318,02/06/2021,23609,942,163,,,,
319,02/06/2021,3514,2771,10,,,,
320,02/06/2021,61115,12018,937,,,,
321,02/06/2021,156073,29860,3105,,,,
322,02/06/2021,55614,12465,501,,,,
323,02/06/2021,6067,3529,15,,,,
324,02/06/2021,28007,1945,214,,,,
325,02/06/2021,32426,3751,234,,,,
326,02/06/2021,695,546,129,,,,
298,03/06/2021,26705,8763,379,,,,
299,03/06/2021,41789,8514,447,,,,
300,03/06/2021,19482,1438,113,,,,
301,03/06/2021,19126,4529,177,,,,
302,03/06/2021,19645,3231,230,,,,
303,03/06/2021,6176,2941,41,,,,
304,03/06/2021,64729,7179,1192,,,,
305,03/06/2021,9793,4202,22,,,,
306,03/06/2021,26281,2558,522,,,,
307,03/06/2021,95633,13910,1771,,,,
308,03/06/2021,19224,3434,186,,,,
309,03/06/2021,11773,751,141,,,,
310,03/06/2021,55657,7733,776,,,,
311,03/06/2021,25387,4580,192,,,,
312,03/06/2021,22533,2273,265,,,,
313,03/06/2021,22752,3337,210,,,,
314,03/06/2021,12288,1659,94,,,,
315,03/06/2021,53623,4706,552,,,,
316,03/06/2021,25853,1613,165,,,,
317,03/06/2021,30655,3889,347,,,,
318,03/06/2021,23636,943,163,,,,
319,03/06/2021,3529,2791,11,,,,
320,03/06/2021,61250,12062,942,,,,
321,03/06/2021,156143,29944,3105,,,,
322,03/06/2021,55627,12474,501,,,,
323,03/06/2021,6153,3572,15,,,,
324,03/06/2021,28114,1947,215,,,,
325,03/06/2021,32509,3816,235,,,,
326,03/06/2021,695,546,130,,,,
298,04/06/2021,26740,8797,379,,,,
299,04/06/2021,41869,8529,447,,,,
300,04/06/2021,19541,1439,114,,,,
301,04/06/2021,19193,4540,177,,,,
302,04/06/2021,19661,3233,230,,,,
303,04/06/2021,6212,2943,41,,,,
304,04/06/2021,64752,7205,1193,,,,
305,04/06/2021,9826,4217,22,,,,
306,04/06/2021,26368,2575,523,,,,
307,04/06/2021,95674,13911,1771,,,,
308,04/06/2021,19239,3435,187,,,,
309,04/06/2021,11794,761,142,,,,
310,04/06/2021,55726,7741,779,,,,
311,04/06/2021,25504,4635,196,,,,
312,04/06/2021,22551,2273,265,,,,
313,04/06/2021,22766,3347,212,,,,
314,04/06/2021,12320,1671,94,,,,
315,04/06/2021,53680,4728,553,,,,
316,04/06/2021,25913,1628,165,,,,
317,04/06/2021,30729,3900,348,,,,
318,04/06/2021,23655,957,163,,,,
319,04/06/2021,3557,2791,11,,,,
320,04/06/2021,61354,12108,944,,,,
321,04/06/2021,156214,30004,3108,,,,
322,04/06/2021,55640,12487,502,,,,
323,04/06/2021,6235,3598,15,,,,
324,04/06/2021,28211,1948,215,,,,
325,04/06/2021,32600,3826,236,,,,
326,04/06/2021,696,546,130,,,,
298,05/06/2021,26767,8842,380,,,,
299,05/06/2021,41974,8568,448,,,,
300,05/06/2021,19586,1443,114,,,,
301,05/06/2021,19280,4548,180,,,,
302,05/06/2021,19667,3235,231,,,,
303,05/06/2021,6311,2943,41,,,,
304,05/06/2021,64775,7231,1194,,,,
305,05/06/2021,9855,4226,22,,,,
306,05/06/2021,26420,2582,525,,,,
307,05/06/2021,95694,13914,1773,,,,
308,05/06/2021,19253,3435,187,,,,
309,05/06/2021,11806,763,142,,,,
310,05/06/2021,55824,7753,780,,,,
311,05/06/2021,25598,4658,200,,,,
312,05/06/2021,22565,2280,266,,,,
313,05/06/2021,22792,3358,212,,,,
314,05/06/2021,12342,1675,95,,,,
315,05/06/2021,53725,4736,555,,,,
316,05/06/2021,25979,1633,166,,,,
317,05/06/2021,30779,3909,350,,,,
318,05/06/2021,23669,958,164,,,,
319,05/06/2021,3590,2817,11,,,,
320,05/06/2021,61443,12159,948,,,,
321,05/06/2021,156282,30143,3108,,,,
322,05/06/2021,55664,12500,504,,,,
323,05/06/2021,6300,3624,15,,,,
324,05/06/2021,28272,1966,215,,,,
325,05/06/2021,32668,3835,236,,,,
326,05/06/2021,696,551,130,,,,
298,06/06/2021,26786,8904,380,,,,
299,06/06/2021,42031,8599,452,,,,
300,06/06/2021,19624,1443,114,,,,
301,06/06/2021,19321,4550,181,,,,
302,06/06/2021,19671,3235,231,,,,
303,06/06/2021,6408,2946,41,,,,
304,06/06/2021,64785,7249,1195,,,,
305,06/06/2021,9887,4226,22,,,,
306,06/06/2021,26444,2599,525,,,,
307,06/06/2021,95717,13940,1775,,,,
308,06/06/2021,19268,3435,187,,,,
309,06/06/2021,11814,763,142,,,,
310,06/06/2021,55874,7761,783,,,,
311,06/06/2021,25662,4669,202,,,,
312,06/06/2021,22581,2281,267,,,,
313,06/06/2021,22816,3377,212,,,,
314,06/06/2021,12363,1677,96,,,,
315,06/06/2021,53766,4742,557,,,,
316,06/06/2021,26045,1638,166,,,,
317,06/06/2021,30815,3919,350,,,,
318,06/06/2021,23675,958,164,,,,
319,06/06/2021,3607,2817,11,,,,
320,06/06/2021,61522,12175,950,,,,
321,06/06/2021,156327,30185,3112,,,,
322,06/06/2021,55676,12522,506,,,,
323,06/06/2021,6325,3631,15,,,,
324,06/06/2021,28320,1967,215,,,,
325,06/06/2021,32749,3862,236,,,,
326,06/06/2021,696,556,130,,,,
298,07/06/2021,26808,8948,381,,,,
299,07/06/2021,42089,8624,453,,,,
300,07/06/2021,19672,1448,114,,,,
301,07/06/2021,19406,4580,182,,,,
302,07/06/2021,19676,3237,232,,,,
303,07/06/2021,6447,2946,41,,,,
304,07/06/2021,64807,7269,1196,,,,
305,07/06/2021,9919,4253,22,,,,
306,07/06/2021,26491,2604,525,,,,
307,07/06/2021,95752,13954,1777,,,,
308,07/06/2021,19298,3501,187,,,,
309,07/06/2021,11820,765,143,,,,
310,07/06/2021,55944,7766,786,,,,
311,07/06/2021,25756,4689,202,,,,
312,07/06/2021,22596,2283,267,,,,
313,07/06/2021,22841,3390,213,,,,
314,07/06/2021,12418,1689,96,,,,
315,07/06/2021,53814,4750,559,,,,
316,07/06/2021,26110,1644,166,,,,
317,07/06/2021,30863,3923,351,,,,
318,07/06/2021,23681,959,164,,,,
319,07/06/2021,3635,2839,11,,,,
320,07/06/2021,61584,12220,955,,,,
321,07/06/2021,156446,30238,3115,,,,
322,07/06/2021,55702,12533,507,,,,
323,07/06/2021,6378,3671,15,,,,
324,07/06/2021,28381,1976,215,,,,
325,07/06/2021,32830,3885,238,,,,
326,07/06/2021,696,556,130,,,,
298,08/06/2021,26844,8974,383,,,,
299,08/06/2021,42131,8636,454,,,,
300,08/06/2021,19722,1448,114,,,,
301,08/06/2021,19480,4580,182,,,,
302,08/06/2021,19691,3238,232,,,,
303,08/06/2021,6494,2946,42,,,,
304,08/06/2021,64821,7278,1197,,,,
305,08/06/2021,9963,4264,22,,,,
306,08/06/2021,26537,2614,525,,,,
307,08/06/2021,95779,14050,1777,,,,
308,08/06/2021,19318,3501,187,,,,
309,08/06/2021,11835,765,143,,,,
310,08/06/2021,56002,4761,560,,,,
311,08/06/2021,25837,4731,202,,,,
312,08/06/2021,22613,2285,267,,,,
313,08/06/2021,22857,3400,213,,,,
314,08/06/2021,12453,1695,96,,,,
315,08/06/2021,53843,4761,560,,,,
316,08/06/2021,26168,1666,166,,,,
317,08/06/2021,30894,3935,352,,,,
318,08/06/2021,23691,959,164,,,,
319,08/06/2021,3649,2852,12,,,,
320,08/06/2021,61621,12255,956,,,,
321,08/06/2021,156523,30270,3115,,,,
322,08/06/2021,55725,12537,509,,,,
323,08/06/2021,6443,3717,15,,,,
324,08/06/2021,28449,1981,215,,,,
325,08/06/2021,32882,3947,238,,,,
326,08/06/2021,697,556,131,,,,
298,19/06/2021,26869,9012,384,,,,
299,09/06/2021,42182,8710,456,,,,
300,09/06/2021,19774,1452,115,,,,
301,09/06/2021,19530,4601,182,,,,
302,09/06/2021,19706,3238,232,,,,
303,09/06/2021,6549,2946,42,,,,
304,09/06/2021,64834,7284,1197,,,,
305,09/06/2021,9991,4269,22,,,,
306,09/06/2021,26566,2630,528,,,,
307,09/06/2021,95804,14105,1780,,,,
308,09/06/2021,19332,3501,187,,,,
309,09/06/2021,11839,770,143,,,,
310,09/06/2021,56056,7814,789,,,,
311,09/06/2021,25905,4750,202,,,,
312,09/06/2021,22622,2285,267,,,,
313,09/06/2021,22876,3404,214,,,,
314,09/06/2021,12491,1699,96,,,,
315,09/06/2021,53890,4777,561,,,,
316,09/06/2021,26215,1669,166,,,,
317,09/06/2021,30918,3942,352,,,,
318,09/06/2021,23700,959,164,,,,
319,09/06/2021,3671,2857,12,,,,
320,09/06/2021,61674,12277,957,,,,
321,09/06/2021,156579,30316,3115,,,,
322,09/06/2021,55736,12538,509,,,,
323,09/06/2021,6503,3724,15,,,,
324,09/06/2021,28483,1983,215,,,,
325,09/06/2021,32924,3994,238,,,,
326,09/06/2021,697,556,131,,,,
298,10/06/2021,26896,9037,386,,,,
299,10/06/2021,42229,8719,458,,,,
300,10/06/2021,19810,1454,115,,,,
301,10/06/2021,19594,4604,182,,,,
302,10/06/2021,19715,3241,233,,,,
303,10/06/2021,6625,2946,42,,,,
304,10/06/2021,64850,7285,1197,,,,
305,10/06/2021,10019,4297,22,,,,
306,10/06/2021,26592,2630,528,,,,
307,10/06/2021,95838,14180,1781,,,,
308,10/06/2021,19349,3505,187,,,,
309,10/06/2021,11846,770,143,,,,
310,10/06/2021,56121,7829,791,,,,
311,10/06/2021,25956,4765,202,,,,
312,10/06/2021,22632,2289,267,,,,
313,10/06/2021,26250,1671,166,,,,
314,10/06/2021,12503,1704,96,,,,
315,10/06/2021,53925,4784,563,,,,
316,10/06/2021,22900,3406,214,,,,
317,10/06/2021,30947,3946,353,,,,
318,10/06/2021,23708,962,164,,,,
319,10/06/2021,3683,2865,12,,,,
320,10/06/2021,61730,12292,957,,,,
321,10/06/2021,156692,30335,3117,,,,
322,10/06/2021,55749,12549,509,,,,
323,10/06/2021,6584,3749,15,,,,
324,10/06/2021,28537,1984,216,,,,
325,10/06/2021,32972,3999,238,,,,
326,10/06/2021,698,556,131,,,,
298,11/06/2021,26910,9043,386,,,,
299,11/06/2021,42256,8743,460,,,,
300,11/06/2021,19843,1455,115,,,,
301,11/06/2021,19622,4625,182,,,,
302,11/06/2021,19724,3242,233,,,,
303,11/06/2021,6694,2960,42,,,,
304,11/06/2021,64866,7290,1198,,,,
305,11/06/2021,10046,4300,22,,,,
306,11/06/2021,26606,2632,528,,,,
307,11/06/2021,95848,14219,1781,,,,
308,11/06/2021,19372,3506,187,,,,
309,11/06/2021,11862,777,143,,,,
310,11/06/2021,56154,4788,564,,,,
311,11/06/2021,25986,4775,202,,,,
312,11/06/2021,22635,2292,267,,,,
313,11/06/2021,22925,3413,214,,,,
314,11/06/2021,12526,1710,96,,,,
315,11/06/2021,53946,4788,564,,,,
316,11/06/2021,26294,1679,167,,,,
317,11/06/2021,30976,3956,354,,,,
318,11/06/2021,23724,962,164,,,,
319,11/06/2021,3707,2870,12,,,,
320,11/06/2021,61752,12310,963,,,,
321,11/06/2021,156751,30352,3118,,,,
322,11/06/2021,55759,12570,509,,,,
323,11/06/2021,6644,3751,15,,,,
324,11/06/2021,28564,1988,217,,,,
325,11/06/2021,32998,4010,238,,,,
326,11/06/2021,701,556,131,,,,
298,12/06/2021,26927,9078,386,,,,
299,12/06/2021,42284,8754,460,,,,
300,12/06/2021,19884,1458,115,,,,
301,12/06/2021,19663,4633,182,,,,
302,12/06/2021,19732,3242,233,,,,
303,12/06/2021,6749,2960,42,,,,
304,12/06/2021,64889,7292,1198,,,,
305,12/06/2021,10082,4300,22,,,,
306,12/06/2021,26631,2636,528,,,,
307,12/06/2021,95878,14219,1783,,,,
308,12/06/2021,19389,3507,188,,,,
309,12/06/2021,11871,777,143,,,,
310,12/06/2021,56210,7859,794,,,,
311,12/06/2021,26023,4789,203,,,,
312,12/06/2021,22644,2292,267,,,,
313,12/06/2021,22942,3415,215,,,,
314,12/06/2021,12547,1715,96,,,,
315,12/06/2021,53991,4801,565,,,,
316,12/06/2021,26323,1685,168,,,,
317,12/06/2021,30996,3960,354,,,,
318,12/06/2021,23742,962,164,,,,
319,12/06/2021,3726,2870,12,,,,
320,12/06/2021,61792,12332,963,,,,
321,12/06/2021,156800,30359,3120,,,,
322,12/06/2021,55773,12571,509,,,,
323,12/06/2021,6686,3752,15,,,,
324,12/06/2021,28586,2001,217,,,,
325,12/06/2021,33041,4058,238,,,,
326,12/06/2021,703,556,131,,,,
298,13/06/2021,26947,9092,386,,,,
299,13/06/2021,42305,8763,461,,,,
300,13/06/2021,19897,1460,115,,,,
301,13/06/2021,19708,4637,182,,,,
302,13/06/2021,19735,3243,233,,,,
303,13/06/2021,6786,2967,42,,,,
304,13/06/2021,64894,7299,1198,,,,
305,13/06/2021,10094,4301,22,,,,
306,13/06/2021,26648,2640,528,,,,
307,13/06/2021,95885,14225,1783,,,,
308,13/06/2021,19408,3508,189,,,,
309,13/06/2021,11875,777,143,,,,
310,13/06/2021,56247,4807,566,,,,
311,13/06/2021,26038,4798,203,,,,
312,13/06/2021,22650,2294,267,,,,
313,13/06/2021,22951,3422,215,,,,
314,13/06/2021,12563,1726,96,,,,
315,13/06/2021,54005,4807,566,,,,
316,13/06/2021,26350,1686,169,,,,
317,13/06/2021,31006,3963,354,,,,
318,13/06/2021,23746,963,164,,,,
319,13/06/2021,3731,2870,12,,,,
320,13/06/2021,61816,12346,964,,,,
321,13/06/2021,156820,30370,3120,,,,
322,13/06/2021,55781,12577,509,,,,
323,13/06/2021,6701,3754,15,,,,
324,13/06/2021,28602,2008,217,,,,
325,13/06/2021,33071,4063,238,,,,
326,13/06/2021,703,556,131,,,,
298,14/06/2021,26974,9098,387,,,,
299,14/06/2021,42335,8775,461,,,,
300,14/06/2021,19916,1465,115,,,,
301,14/06/2021,19751,4644,183,,,,
302,14/06/2021,19745,3243,233,,,,
303,14/06/2021,6835,2967,43,,,,
304,14/06/2021,64908,7300,1199,,,,
305,14/06/2021,10111,4306,22,,,,
306,14/06/2021,26674,2642,528,,,,
307,14/06/2021,95906,14230,1784,,,,
308,14/06/2021,19417,3508,189,,,,
309,14/06/2021,11885,778,143,,,,
310,14/06/2021,56278,7881,796,,,,
311,14/06/2021,26073,4822,204,,,,
312,14/06/2021,22660,2294,267,,,,
313,14/06/2021,22963,3427,216,,,,
314,14/06/2021,12580,1728,96,,,,
315,14/06/2021,54032,4811,566,,,,
316,14/06/2021,26374,1690,171,,,,
317,14/06/2021,31013,3969,355,,,,
318,14/06/2021,23751,963,164,,,,
319,14/06/2021,3742,2880,12,,,,
320,14/06/2021,61837,12365,966,,,,
321,14/06/2021,156861,30382,3122,,,,
322,14/06/2021,55792,12578,509,,,,
323,14/06/2021,6732,3825,15,,,,
324,14/06/2021,28626,2012,218,,,,
325,14/06/2021,33088,4066,239,,,,
326,14/06/2021,704,561,131,,,,
298,15/06/2021,26988,9109,388,,,,
299,15/06/2021,42374,8787,461,,,,
300,15/06/2021,19927,1470,115,,,,
301,15/06/2021,19806,4657,183,,,,
302,15/06/2021,19750,3243,233,,,,
303,15/06/2021,6868,2972,44,,,,
304,15/06/2021,64919,7302,1200,,,,
305,15/06/2021,10137,4313,22,,,,
306,15/06/2021,26693,2646,528,,,,
307,15/06/2021,95922,14236,1784,,,,
308,15/06/2021,19432,3509,189,,,,
309,15/06/2021,11886,778,143,,,,
310,15/06/2021,56311,7892,796,,,,
311,15/06/2021,26098,4833,204,,,,
312,15/06/2021,22664,2297,267,,,,
313,15/06/2021,22977,3437,216,,,,
314,15/06/2021,12606,1733,96,,,,
315,15/06/2021,54050,4814,567,,,,
316,15/06/2021,26419,1701,171,,,,
317,15/06/2021,31027,3974,355,,,,
318,15/06/2021,23761,963,166,,,,
319,15/06/2021,3757,2910,12,,,,
320,15/06/2021,61863,12380,966,,,,
321,15/06/2021,156903,30395,3122,,,,
322,15/06/2021,55810,12583,509,,,,
323,15/06/2021,6767,3858,15,,,,
324,15/06/2021,28646,2016,219,,,,
325,15/06/2021,33106,4082,240,,,,
326,15/06/2021,705,561,131,,,,
298,16/06/2021,26995,9119,389,,,,
299,16/06/2021,42390,8796,461,,,,
300,16/06/2021,19957,1471,115,,,,
301,16/06/2021,19853,4688,185,,,,
302,16/06/2021,19754,3244,233,,,,
303,16/06/2021,6915,3039,45,,,,
304,16/06/2021,64929,7304,1200,,,,
305,16/06/2021,10164,4313,22,,,,
306,16/06/2021,26719,2648,530,,,,
307,16/06/2021,95949,14254,1784,,,,
308,16/06/2021,19443,3509,189,,,,
309,16/06/2021,11890,779,143,,,,
310,16/06/2021,56334,7900,797,,,,
311,16/06/2021,26142,4844,205,,,,
312,16/06/2021,22667,2298,267,,,,
313,16/06/2021,22988,3440,216,,,,
314,16/06/2021,12621,1735,96,,,,
315,16/06/2021,54064,4820,567,,,,
316,16/06/2021,26433,1704,171,,,,
317,16/06/2021,31033,3979,356,,,,
318,16/06/2021,23769,964,166,,,,
319,16/06/2021,3769,2933,12,,,,
320,16/06/2021,61895,12386,967,,,,
321,16/06/2021,156923,30395,3123,,,,
322,16/06/2021,55833,12587,509,,,,
323,16/06/2021,6817,3860,15,,,,
324,16/06/2021,28667,2022,220,,,,
325,16/06/2021,33126,4086,240,,,,
326,16/06/2021,706,561,131,,,,
298,17/06/2021,27014,9140,391,,,,
299,17/06/2021,42428,8803,461,,,,
300,17/06/2021,19970,1474,115,,,,
301,17/06/2021,19896,4699,185,,,,
302,17/06/2021,19773,3246,233,,,,
303,17/06/2021,6956,3043,45,,,,
304,17/06/2021,64948,7308,1200,,,,
305,17/06/2021,10190,4321,22,,,,
306,17/06/2021,26744,2648,530,,,,
307,17/06/2021,95985,14281,1784,,,,
308,17/06/2021,19459,3510,189,,,,
309,17/06/2021,11893,779,143,,,,
310,17/06/2021,56365,7905,799,,,,
311,17/06/2021,26161,4847,205,,,,
312,17/06/2021,22677,2299,267,,,,
313,17/06/2021,22995,3450,216,,,,
314,17/06/2021,12637,1739,96,,,,
315,17/06/2021,54099,4827,567,,,,
316,17/06/2021,26465,1707,171,,,,
317,17/06/2021,31042,3982,356,,,,
318,17/06/2021,23774,965,166,,,,
319,17/06/2021,3774,2942,12,,,,
320,17/06/2021,61922,12394,968,,,,
321,17/06/2021,156936,30412,3123,,,,
322,17/06/2021,55848,12600,509,,,,
323,17/06/2021,6833,3866,15,,,,
324,17/06/2021,28689,2033,221,,,,
325,17/06/2021,33156,4099,241,,,,
326,17/06/2021,706,561,131,,,,
298,18/06/2021,27023,9147,391,,,,
299,18/06/2021,42452,8816,462,,,,
300,18/06/2021,19985,1475,115,,,,
301,18/06/2021,19933,4705,186,,,,
302,18/06/2021,19785,3249,233,,,,
303,18/06/2021,7005,3098,45,,,,
304,18/06/2021,64954,7314,1200,,,,
305,18/06/2021,10208,4333,23,,,,
306,18/06/2021,26760,2649,530,,,,
307,18/06/2021,96010,14290,1786,,,,
308,18/06/2021,19468,3513,189,,,,
309,18/06/2021,11896,779,143,,,,
310,18/06/2021,56395,7910,800,,,,
311,18/06/2021,26175,4861,205,,,,
312,18/06/2021,22684,2300,267,,,,
313,18/06/2021,23004,3452,216,,,,
314,18/06/2021,12654,1742,96,,,,
315,18/06/2021,54106,4835,567,,,,
316,18/06/2021,26501,1716,171,,,,
317,18/06/2021,31063,3986,356,,,,
318,18/06/2021,23777,967,166,,,,
319,18/06/2021,3779,2951,12,,,,
320,18/06/2021,61949,12417,968,,,,
321,18/06/2021,156963,30432,3123,,,,
322,18/06/2021,55858,12610,510,,,,
323,18/06/2021,6860,3873,15,,,,
324,18/06/2021,28712,2040,221,,,,
325,18/06/2021,33179,4105,241,,,,
326,18/06/2021,706,561,131,,,,
298,19/06/2021,27034,9152,391,,,,
299,19/06/2021,42481,8824,463,,,,
300,19/06/2021,19993,1480,115,,,,
301,19/06/2021,19956,4763,186,,,,
302,19/06/2021,19792,3259,233,,,,
303,19/06/2021,7070,3124,45,,,,
304,19/06/2021,64975,7316,1201,,,,
305,19/06/2021,10230,4337,23,,,,
306,19/06/2021,26782,2654,531,,,,
307,19/06/2021,96021,14291,1787,,,,
308,19/06/2021,19486,3514,190,,,,
309,19/06/2021,11899,779,143,,,,
310,19/06/2021,56414,7911,800,,,,
311,19/06/2021,26191,4868,205,,,,
312,19/06/2021,22694,2302,267,,,,
