DISTRICTCODE,Date,TINF,TREC,TDEC,,,,,,,,
102,14/10/2020,18033,11753,71,,,,,,,,
102,15/10/2020,18590,12403,71,,,,,,,,
102,16/10/2020,18995,12843,80,,,,,,,,
103,10/10/2020,14463,9888,61,,,,,,,,
103,11/10/2020,14705,10393,63,,,,,,,,
103,12/10/2020,15000,10738,63,,,,,,,,
103,13/10/2020,15323,11160,64,,,,,,,,
103,14/10/2020,15547,11503,64,,,,,,,,
103,15/10/2020,15858,11773,64,,,,,,,,
103,16/10/2020,16092,12079,64,,,,,,,,
104,10/10/2020,21401,13139,77,,,,,,,,
104,11/10/2020,22113,14560,80,,,,,,,,
104,12/10/2020,22456,14986,81,,,,,,,,
104,13/10/2020,23363,15396,81,,,,,,,,
104,14/10/2020,23914,16021,82,,,,,,,,
104,15/10/2020,24465,16815,83,,,,,,,,
104,16/10/2020,24883,17582,83,,,,,,,,
105,10/10/2020,14852,9473,29,,,,,,,,
105,11/10/2020,15269,9634,31,,,,,,,,
105,12/10/2020,15651,10089,31,,,,,,,,
105,13/10/2020,16127,10569,31,,,,,,,,
105,14/10/2020,16477,10712,31,,,,,,,,
105,15/10/2020,16972,10890,31,,,,,,,,
105,16/10/2020,17404,11136,31,,,,,,,,
106,10/10/2020,29312,18277,85,,,,,,,,
106,11/10/2020,30531,19231,87,,,,,,,,
106,12/10/2020,31400,20537,90,,,,,,,,
106,13/10/2020,32513,21773,98,,,,,,,,
106,14/10/2020,33174,22609,100,,,,,,,,
106,15/10/2020,34438,23294,102,,,,,,,,
106,16/10/2020,35408,24448,105,,,,,,,,
107,10/10/2020,32932,24118,95,,,,,,,,
107,11/10/2020,34383,25177,100,,,,,,,,
107,12/10/2020,35123,26092,100,,,,,,,,
107,13/10/2020,36262,26864,103,,,,,,,,
107,14/10/2020,37275,28383,109,,,,,,,,
107,15/10/2020,37722,29393,109,,,,,,,,
107,16/10/2020,38747,29825,109,,,,,,,,
108,10/10/2020,17086,10458,40,,,,,,,,
108,11/10/2020,17726,11004,40,,,,,,,,
108,12/10/2020,18014,11448,40,,,,,,,,
108,13/10/2020,18620,11833,40,,,,,,,,
108,14/10/2020,18984,12282,40,,,,,,,,
108,15/10/2020,19338,12723,40,,,,,,,,
108,16/10/2020,19986,13045,40,,,,,,,,
109,10/10/2020,10599,7434,6,,,,,,,,
109,11/10/2020,10977,7674,6,,,,,,,,
109,12/10/2020,11163,7825,6,,,,,,,,
109,13/10/2020,11407,8028,6,,,,,,,,
109,14/10/2020,11576,8349,6,,,,,,,,
109,15/10/2020,11824,8651,6,,,,,,,,
109,16/10/2020,12120,8908,7,,,,,,,,
110,10/10/2020,44261,31902,306,,,,,,,,
110,11/10/2020,45058,33102,308,,,,,,,,
110,12/10/2020,45687,33932,314,,,,,,,,
110,13/10/2020,46464,34747,314,,,,,,,,
110,14/10/2020,47045,35618,320,,,,,,,,
110,15/10/2020,47724,36393,338,,,,,,,,
110,16/10/2020,48319,37173,343,,,,,,,,
111,10/10/2020,21107,12058,60,,,,,,,,
111,11/10/2020,22067,12638,63,,,,,,,,
111,12/10/2020,22764,13728,63,,,,,,,,
111,13/10/2020,23774,14378,63,,,,,,,,
111,14/10/2020,24355,15009,63,,,,,,,,
111,15/10/2020,25222,15559,64,,,,,,,,
111,16/10/2020,26031,16390,69,,,,,,,,
112,10/10/2020,4833,3653,5,,,,,,,,
112,11/10/2020,4981,3749,5,,,,,,,,
112,12/10/2020,5016,3852,5,,,,,,,,
112,13/10/2020,5126,3974,5,,,,,,,,
112,14/10/2020,5210,4040,5,,,,,,,,
112,15/10/2020,5353,4159,5,,,,,,,,
112,16/10/2020,5511,4314,5,,,,,,,,
99,17/10/2020,23989,17325,70,,,,,,,,
99,18/10/2020,24374,17693,71,,,,,,,,
99,19/10/2020,24714,18031,71,,,,,,,,
99,20/10/2020,25306,18317,73,,,,,,,,
100,17/10/2020,33781,21383,103,,,,,,,,
100,18/10/2020,34511,22690,107,,,,,,,,
100,19/10/2020,35109,23668,112,,,,,,,,
100,20/10/2020,35753,24642,114,,,,,,,,
101,17/10/2020,5737,4078,7,,,,,,,,
101,18/10/2020,5899,4209,7,,,,,,,,
101,19/10/2020,5927,4262,7,,,,,,,,
101,20/10/2020,5999,4347,7,,,,,,,,
102,17/10/2020,19459,13404,81,,,,,,,,
102,18/10/2020,19921,13941,81,,,,,,,,
102,19/10/2020,20214,14013,82,,,,,,,,
102,20/10/2020,20614,14557,86,,,,,,,,
103,17/10/2020,16372,12595,64,,,,,,,,
103,18/10/2020,16623,12820,64,,,,,,,,
103,19/10/2020,16743,13113,65,,,,,,,,
103,20/10/2020,16888,13522,65,,,,,,,,
104,17/10/2020,25539,18300,86,,,,,,,,
104,18/10/2020,26079,18940,86,,,,,,,,
104,19/10/2020,26457,19567,88,,,,,,,,
104,20/10/2020,27026,20313,88,,,,,,,,
105,17/10/2020,17815,11353,34,,,,,,,,
105,18/10/2020,18329,11569,34,,,,,,,,
105,19/10/2020,18509,11769,34,,,,,,,,
105,20/10/2020,18982,12173,34,,,,,,,,
106,17/10/2020,36334,25505,107,,,,,,,,
106,18/10/2020,37310,26698,109,,,,,,,,
106,19/10/2020,38082,27720,113,,,,,,,,
106,20/10/2020,38888,28749,113,,,,,,,,
107,17/10/2020,40266,30338,113,,,,,,,,
107,18/10/2020,41665,31143,116,,,,,,,,
107,19/10/2020,42575,31441,118,,,,,,,,
107,20/10/2020,43361,32534,123,,,,,,,,
108,17/10/2020,20674,13388,40,,,,,,,,
108,18/10/2020,21016,13663,46,,,,,,,,
108,19/10/2020,21287,14010,46,,,,,,,,
108,20/10/2020,21690,14281,46,,,,,,,,
109,17/10/2020,12323,9210,7,,,,,,,,
109,18/10/2020,12502,9585,7,,,,,,,,
109,19/10/2020,12534,9767,7,,,,,,,,
109,20/10/2020,12782,10068,8,,,,,,,,
110,17/10/2020,49167,38033,350,,,,,,,,
110,18/10/2020,49852,39243,354,,,,,,,,
110,19/10/2020,50368,40913,357,,,,,,,,
110,20/10/2020,50838,41273,362,,,,,,,,
111,17/10/2020,27140,17617,72,,,,,,,,
111,18/10/2020,28002,18623,74,,,,,,,,
111,19/10/2020,28535,19884,77,,,,,,,,
111,20/10/2020,29431,20644,82,,,,,,,,
112,17/10/2020,5632,4458,5,,,,,,,,
112,18/10/2020,5776,4580,5,,,,,,,,
112,19/10/2020,5827,4708,5,,,,,,,,
112,20/10/2020,5914,4821,5,,,,,,,,
99,21/10/2020,26126,19086,74,,,,,,,,
99,22/10/2020,26963,19855,75,,,,,,,,
99,23/10/2020,27679,20047,82,,,,,,,,
100,21/10/2020,36943,25612,117,,,,,,,,
100,22/10/2020,37872,26026,122,,,,,,,,
100,23/10/2020,38746,26675,124,,,,,,,,
101,21/10/2020,6099,4418,7,,,,,,,,
101,22/10/2020,6164,4512,7,,,,,,,,
101,23/10/2020,6304,4589,7,,,,,,,,
102,21/10/2020,21180,14983,89,,,,,,,,
102,22/10/2020,21557,15555,89,,,,,,,,
102,23/10/2020,22054,16093,91,,,,,,,,
103,21/10/2020,17088,13770,65,,,,,,,,
103,22/10/2020,17304,14025,65,,,,,,,,
103,23/10/2020,17493,14338,65,,,,,,,,
104,21/10/2020,27768,21024,93,,,,,,,,
104,22/10/2020,28249,21774,95,,,,,,,,
104,23/10/2020,28920,22314,97,,,,,,,,
105,21/10/2020,19508,12577,34,,,,,,,,
105,22/10/2020,19840,12744,35,,,,,,,,
105,23/10/2020,20266,12916,40,,,,,,,,
106,21/10/2020,40046,29454,113,,,,,,,,
106,22/10/2020,40978,30607,115,,,,,,,,
106,23/10/2020,41729,31590,118,,,,,,,,
107,21/10/2020,44029,33366,123,,,,,,,,
107,22/10/2020,44926,34097,128,,,,,,,,
107,23/10/2020,46301,34421,128,,,,,,,,
108,21/10/2020,22107,14654,48,,,,,,,,
108,22/10/2020,22572,14893,48,,,,,,,,
108,23/10/2020,23103,15132,48,,,,,,,,
109,21/10/2020,13029,10398,9,,,,,,,,
109,22/10/2020,13224,10648,9,,,,,,,,
109,23/10/2020,13509,10975,9,,,,,,,,
110,21/10/2020,51495,41978,367,,,,,,,,
110,22/10/2020,52333,42887,372,,,,,,,,
110,23/10/2020,53223,43599,376,,,,,,,,
111,21/10/2020,30377,20847,88,,,,,,,,
111,22/10/2020,31224,22017,90,,,,,,,,
111,23/10/2020,32244,22956,91,,,,,,,,
112,21/10/2020,6046,4913,5,,,,,,,,
112,22/10/2020,6117,5033,5,,,,,,,,
112,23/10/2020,6263,5146,5,,,,,,,,
99,24/10/2020,28385,20519,83,,,,,,,,
99,25/10/2020,28927,21388,88,,,,,,,,
99,26/10/2020,29259,21885,90,,,,,,,,
99,27/10/2020,29906,22417,90,,,,,,,,
99,28/10/2020,30696,22783,92,,,,,,,,
99,29/10/2020,31484,23151,95,,,,,,,,
99,30/10/2020,32148,23873,96,,,,,,,,
100,24/10/2020,39916,27213,127,,,,,,,,
100,25/10/2020,40732,28329,132,,,,,,,,
100,26/10/2020,41189,29425,133,,,,,,,,
100,27/10/2020,41905,30339,137,,,,,,,,
100,28/10/2020,43155,30972,141,,,,,,,,
100,29/10/2020,43957,31572,142,,,,,,,,
100,30/10/2020,44631,32313,144,,,,,,,,
101,24/10/2020,6505,4638,7,,,,,,,,
101,25/10/2020,6657,4729,7,,,,,,,,
101,26/10/2020,6736,4795,7,,,,,,,,
101,27/10/2020,6785,4867,8,,,,,,,,
101,28/10/2020,6900,4957,8,,,,,,,,
101,29/10/2020,7068,5023,9,,,,,,,,
101,30/10/2020,7144,5128,9,,,,,,,,
102,24/10/2020,22484,16448,95,,,,,,,,
102,25/10/2020,22758,16985,96,,,,,,,,
102,26/10/2020,22932,17082,99,,,,,,,,
102,27/10/2020,23190,17450,101,,,,,,,,
102,28/10/2020,23696,17808,101,,,,,,,,
102,29/10/2020,24115,18487,105,,,,,,,,
102,30/10/2020,24456,18866,106,,,,,,,,
103,24/10/2020,17693,14723,66,,,,,,,,
103,25/10/2020,17830,15064,66,,,,,,,,
103,26/10/2020,17894,15266,68,,,,,,,,
103,27/10/2020,17959,15476,69,,,,,,,,
103,28/10/2020,18162,15815,69,,,,,,,,
103,29/10/2020,18349,15986,69,,,,,,,,
103,30/10/2020,18482,16126,69,,,,,,,,
104,24/10/2020,29657,23052,100,,,,,,,,
104,25/10/2020,30184,23581,101,,,,,,,,
104,26/10/2020,30500,24303,101,,,,,,,,
104,27/10/2020,30829,24837,104,,,,,,,,
104,28/10/2020,31764,25296,105,,,,,,,,
104,29/10/2020,32246,25747,105,,,,,,,,
104,30/10/2020,32728,26383,107,,,,,,,,
105,24/10/2020,20724,13433,42,,,,,,,,
105,25/10/2020,21110,13732,43,,,,,,,,
105,26/10/2020,21304,13923,44,,,,,,,,
105,27/10/2020,21699,14159,44,,,,,,,,
105,28/10/2020,22293,15179,44,,,,,,,,
105,29/10/2020,22682,16229,44,,,,,,,,
105,30/10/2020,23049,17236,46,,,,,,,,
106,24/10/2020,42499,32530,120,,,,,,,,
106,25/10/2020,43368,33263,120,,,,,,,,
106,26/10/2020,43865,34286,121,,,,,,,,
106,27/10/2020,44462,35233,123,,,,,,,,
106,28/10/2020,45611,35953,124,,,,,,,,
106,29/10/2020,46303,36959,124,,,,,,,,
106,30/10/2020,47025,37918,129,,,,,,,,
107,24/10/2020,47020,34628,129,,,,,,,,
107,25/10/2020,47673,35680,135,,,,,,,,
107,26/10/2020,48526,36682,136,,,,,,,,
107,27/10/2020,49232,37675,137,,,,,,,,
107,28/10/2020,49780,38703,138,,,,,,,,
107,29/10/2020,50369,40003,143,,,,,,,,
107,30/10/2020,51130,41109,146,,,,,,,,
108,24/10/2020,23560,15591,48,,,,,,,,
108,25/10/2020,23934,16010,48,,,,,,,,
108,26/10/2020,24210,16464,49,,,,,,,,
108,27/10/2020,24547,16652,50,,,,,,,,
108,28/10/2020,24996,17387,52,,,,,,,,
108,29/10/2020,25365,17955,52,,,,,,,,
108,30/10/2020,25847,18241,52,,,,,,,,
109,24/10/2020,13840,11225,9,,,,,,,,
109,25/10/2020,14143,11331,10,,,,,,,,
109,26/10/2020,14167,11511,10,,,,,,,,
109,27/10/2020,14279,11664,10,,,,,,,,
109,28/10/2020,14539,11929,10,,,,,,,,
109,29/10/2020,14809,12128,10,,,,,,,,
109,30/10/2020,14972,12273,11,,,,,,,,
110,24/10/2020,54132,44550,381,,,,,,,,
110,25/10/2020,54844,45491,387,,,,,,,,
110,26/10/2020,55357,46238,387,,,,,,,,
110,27/10/2020,55770,46892,390,,,,,,,,
110,28/10/2020,56555,47486,395,,,,,,,,
110,29/10/2020,57344,48366,404,,,,,,,,
110,30/10/2020,57931,49081,411,,,,,,,,
111,24/10/2020,33330,23437,94,,,,,,,,
111,25/10/2020,34341,23920,94,,,,,,,,
111,26/10/2020,34821,24643,98,,,,,,,,
111,27/10/2020,35551,25746,104,,,,,,,,
111,28/10/2020,36569,26662,114,,,,,,,,
111,29/10/2020,37552,27699,116,,,,,,,,
111,30/10/2020,38648,28477,119,,,,,,,,
112,24/10/2020,6342,5272,5,,,,,,,,
112,25/10/2020,6429,5405,5,,,,,,,,
112,26/10/2020,6457,5512,9,,,,,,,,
112,27/10/2020,6560,5623,9,,,,,,,,
112,28/10/2020,6748,5760,10,,,,,,,,
112,29/10/2020,6841,5859,11,,,,,,,,
112,30/10/2020,6931,5968,12,,,,,,,,
99,31/10/2020,32793,24444,98,,,,,,,,
99,01/11/2020,33409,25222,102,,,,,,,,
99,02/11/2020,33907,26015,105,,,,,,,,
99,03/11/2020,34667,26671,106,,,,,,,,
99,04/11/2020,35432,27343,106,,,,,,,,
99,05/11/2020,36092,27864,109,,,,,,,,
99,06/11/2020,36735,28185,109,,,,,,,,
100,31/10/2020,45745,33166,151,,,,,,,,
100,01/11/2020,46787,33974,152,,,,,,,,
100,02/11/2020,47305,35067,155,,,,,,,,
100,03/11/2020,48155,35932,157,,,,,,,,
100,04/11/2020,49352,37010,163,,,,,,,,
100,05/11/2020,50101,38298,164,,,,,,,,
100,06/11/2020,50774,39373,171,,,,,,,,
101,31/10/2020,7201,5407,9,,,,,,,,
101,01/11/2020,7349,5760,9,,,,,,,,
101,02/11/2020,7409,5838,9,,,,,,,,
101,03/11/2020,7476,5914,9,,,,,,,,
101,04/11/2020,7680,6004,9,,,,,,,,
101,05/11/2020,7796,6117,9,,,,,,,,
101,06/11/2020,7953,6221,9,,,,,,,,
102,31/10/2020,24793,19346,106,,,,,,,,
102,01/11/2020,25099,19894,111,,,,,,,,
102,02/11/2020,25294,19987,112,,,,,,,,
102,03/11/2020,25629,20464,112,,,,,,,,
102,04/11/2020,25999,20979,112,,,,,,,,
102,05/11/2020,26328,21525,114,,,,,,,,
102,06/11/2020,26682,21918,116,,,,,,,,
103,31/10/2020,18638,16288,69,,,,,,,,
103,01/11/2020,18781,16458,69,,,,,,,,
103,02/11/2020,18839,16601,69,,,,,,,,
103,03/11/2020,18986,16879,70,,,,,,,,
103,04/11/2020,19168,17048,71,,,,,,,,
103,05/11/2020,19323,17088,71,,,,,,,,
103,06/11/2020,19460,17127,71,,,,,,,,
104,31/10/2020,33469,26893,108,,,,,,,,
104,01/11/2020,34180,27731,113,,,,,,,,
104,02/11/2020,34530,28284,117,,,,,,,,
104,03/11/2020,35113,29005,118,,,,,,,,
104,04/11/2020,36050,29774,119,,,,,,,,
104,05/11/2020,36573,30367,121,,,,,,,,
104,06/11/2020,37244,30945,122,,,,,,,,
105,31/10/2020,23633,17979,48,,,,,,,,
105,01/11/2020,24067,18453,48,,,,,,,,
105,02/11/2020,24313,18787,49,,,,,,,,
105,03/11/2020,24820,19428,51,,,,,,,,
105,04/11/2020,25391,19898,51,,,,,,,,
105,05/11/2020,25870,20378,51,,,,,,,,
105,06/11/2020,26331,21155,51,,,,,,,,
106,31/10/2020,47859,38707,132,,,,,,,,
106,01/11/2020,48747,39749,135,,,,,,,,
106,02/11/2020,49323,40588,136,,,,,,,,
106,03/11/2020,50165,41510,141,,,,,,,,
106,04/11/2020,51116,42525,145,,,,,,,,
106,05/11/2020,51944,43369,145,,,,,,,,
106,06/11/2020,52707,44277,146,,,,,,,,
107,31/10/2020,51899,42103,148,,,,,,,,
107,01/11/2020,52421,42993,149,,,,,,,,
107,02/11/2020,52888,43938,150,,,,,,,,
107,03/11/2020,53355,44883,151,,,,,,,,
107,04/11/2020,54139,45538,154,,,,,,,,
107,05/11/2020,54766,46391,159,,,,,,,,
107,06/11/2020,55527,47571,162,,,,,,,,
108,31/10/2020,26343,18699,54,,,,,,,,
108,01/11/2020,26778,19089,56,,,,,,,,
108,02/11/2020,27064,19552,57,,,,,,,,
108,03/11/2020,27495,20927,57,,,,,,,,
108,04/11/2020,27948,21510,57,,,,,,,,
108,05/11/2020,28320,21834,58,,,,,,,,
108,06/11/2020,28784,22161,58,,,,,,,,
109,31/10/2020,15175,12532,12,,,,,,,,
109,01/11/2020,15335,12740,12,,,,,,,,
109,02/11/2020,15379,12968,12,,,,,,,,
109,03/11/2020,15624,13247,12,,,,,,,,
109,04/11/2020,15810,13533,12,,,,,,,,
109,05/11/2020,16022,13897,12,,,,,,,,
109,06/11/2020,16205,14049,12,,,,,,,,
110,31/10/2020,58721,49643,411,,,,,,,,
110,01/11/2020,59312,50474,416,,,,,,,,
110,02/11/2020,59673,50981,420,,,,,,,,
110,03/11/2020,60327,51544,428,,,,,,,,
110,04/11/2020,60978,52425,434,,,,,,,,
110,05/11/2020,61734,53047,443,,,,,,,,
110,06/11/2020,62351,53871,451,,,,,,,,
111,31/10/2020,39760,29059,125,,,,,,,,
111,01/11/2020,40703,30108,127,,,,,,,,
111,02/11/2020,41136,31075,129,,,,,,,,
111,03/11/2020,41992,31996,133,,,,,,,,
111,04/11/2020,43106,32932,140,,,,,,,,
111,05/11/2020,44006,33964,142,,,,,,,,
111,06/11/2020,44957,35006,146,,,,,,,,
112,31/10/2020,7076,6056,13,,,,,,,,
112,01/11/2020,7162,6188,13,,,,,,,,
112,02/11/2020,7208,6260,13,,,,,,,,
112,03/11/2020,7326,6343,14,,,,,,,,
112,04/11/2020,7477,6430,14,,,,,,,,
112,05/11/2020,7591,6509,15,,,,,,,,
112,06/11/2020,7758,6643,16,,,,,,,,
99,07/11/2020,37431,28734,113,,,,,,,,
99,08/11/2020,37910,29205,116,,,,,,,,
99,09/11/2020,38263,29997,120,,,,,,,,
99,10/11/2020,38904,30556,120,,,,,,,,
99,11/11/2020,39425,31272,121,,,,,,,,
99,12/11/2020,39993,31643,124,,,,,,,,
99,13/11/2020,40461,32058,126,,,,,,,,
99,14/11/2020,41003,32706,128,,,,,,,,
100,07/11/2020,51816,40383,175,,,,,,,,
100,08/11/2020,52460,41228,176,,,,,,,,
100,09/11/2020,52893,42055,179,,,,,,,,
100,10/11/2020,53476,43133,180,,,,,,,,
100,11/11/2020,54453,43891,181,,,,,,,,
100,12/11/2020,54942,44899,184,,,,,,,,
100,13/11/2020,55698,45606,187,,,,,,,,
100,14/11/2020,56558,46406,187,,,,,,,,
101,07/11/2020,8061,6321,9,,,,,,,,
101,08/11/2020,8240,6414,9,,,,,,,,
101,09/11/2020,8282,6463,9,,,,,,,,
101,10/11/2020,8371,6568,9,,,,,,,,
101,11/11/2020,8596,6659,9,,,,,,,,
101,12/11/2020,8781,6909,9,,,,,,,,
101,13/11/2020,8968,6987,9,,,,,,,,
101,14/11/2020,9075,7073,10,,,,,,,,
102,07/11/2020,26948,22231,121,,,,,,,,
102,08/11/2020,27292,22369,124,,,,,,,,
102,09/11/2020,27444,22502,125,,,,,,,,
102,10/11/2020,27745,22679,128,,,,,,,,
102,11/11/2020,28009,23180,130,,,,,,,,
102,12/11/2020,28355,23394,131,,,,,,,,
102,13/11/2020,28595,23825,132,,,,,,,,
102,14/11/2020,28958,24392,132,,,,,,,,
103,07/11/2020,19554,17337,71,,,,,,,,
103,08/11/2020,19713,17489,71,,,,,,,,
103,09/11/2020,19788,17580,71,,,,,,,,
103,10/11/2020,19869,17779,71,,,,,,,,
103,11/11/2020,20010,17926,73,,,,,,,,
103,12/11/2020,20118,17962,73,,,,,,,,
103,13/11/2020,20199,18119,73,,,,,,,,
103,14/11/2020,20338,18264,73,,,,,,,,
104,07/11/2020,37818,31507,124,,,,,,,,
104,08/11/2020,38306,32085,125,,,,,,,,
104,09/11/2020,38542,32539,128,,,,,,,,
104,10/11/2020,38973,33024,131,,,,,,,,
104,11/11/2020,39652,33803,134,,,,,,,,
104,12/11/2020,40051,34381,136,,,,,,,,
104,13/11/2020,40540,34994,139,,,,,,,,
104,14/11/2020,41070,35687,141,,,,,,,,
105,07/11/2020,26831,21767,52,,,,,,,,
105,08/11/2020,27237,22390,52,,,,,,,,
105,09/11/2020,27440,22813,52,,,,,,,,
105,10/11/2020,27866,23174,56,,,,,,,,
105,11/11/2020,28446,23527,62,,,,,,,,
105,12/11/2020,28790,23921,63,,,,,,,,
105,13/11/2020,29137,24238,66,,,,,,,,
105,14/11/2020,29562,24453,72,,,,,,,,
106,07/11/2020,53678,44926,147,,,,,,,,
106,08/11/2020,54253,45751,147,,,,,,,,
106,09/11/2020,54732,46369,147,,,,,,,,
106,10/11/2020,55539,47167,150,,,,,,,,
106,11/11/2020,56369,48003,151,,,,,,,,
106,12/11/2020,57065,48789,156,,,,,,,,
106,13/11/2020,57864,49570,156,,,,,,,,
106,14/11/2020,58574,50454,156,,,,,,,,
107,07/11/2020,56169,48914,165,,,,,,,,
107,08/11/2020,56709,49820,168,,,,,,,,
107,09/11/2020,57257,50380,169,,,,,,,,
107,10/11/2020,57942,50925,170,,,,,,,,
107,11/11/2020,58469,51586,172,,,,,,,,
107,12/11/2020,59086,52155,173,,,,,,,,
107,13/11/2020,59674,52677,176,,,,,,,,
107,14/11/2020,60347,53294,182,,,,,,,,
108,07/11/2020,29249,22447,58,,,,,,,,
108,08/11/2020,29555,22619,58,,,,,,,,
108,09/11/2020,29780,23048,58,,,,,,,,
108,10/11/2020,30122,23461,61,,,,,,,,
108,11/11/2020,30546,23967,62,,,,,,,,
108,12/11/2020,30980,24266,65,,,,,,,,
108,13/11/2020,31418,24604,67,,,,,,,,
108,14/11/2020,31885,25088,67,,,,,,,,
109,07/11/2020,16352,14245,15,,,,,,,,
109,08/11/2020,16505,14475,15,,,,,,,,
109,09/11/2020,16548,14622,15,,,,,,,,
109,10/11/2020,16782,14797,16,,,,,,,,
109,11/11/2020,17012,14971,16,,,,,,,,
109,12/11/2020,17150,15136,16,,,,,,,,
109,13/11/2020,17339,15225,16,,,,,,,,
109,14/11/2020,17482,15454,16,,,,,,,,
110,07/11/2020,63070,54632,453,,,,,,,,
110,08/11/2020,63491,55513,455,,,,,,,,
110,09/11/2020,63815,55965,463,,,,,,,,
110,10/11/2020,64382,56545,469,,,,,,,,
110,11/11/2020,64866,57249,477,,,,,,,,
110,12/11/2020,65252,57553,480,,,,,,,,
110,13/11/2020,65691,58280,486,,,,,,,,
110,14/11/2020,66159,59165,490,,,,,,,,
111,07/11/2020,45821,35429,149,,,,,,,,
111,08/11/2020,46462,36263,159,,,,,,,,
111,09/11/2020,46892,37167,159,,,,,,,,
111,10/11/2020,47603,38255,162,,,,,,,,
111,11/11/2020,48569,39198,164,,,,,,,,
111,12/11/2020,49296,40260,167,,,,,,,,
111,13/11/2020,49973,41126,170,,,,,,,,
111,14/11/2020,50732,41557,175,,,,,,,,
112,07/11/2020,7871,6749,16,,,,,,,,
112,08/11/2020,7976,6854,17,,,,,,,,
112,09/11/2020,8026,6958,19,,,,,,,,
112,10/11/2020,8138,7093,19,,,,,,,,
112,11/11/2020,8297,7176,19,,,,,,,,
112,12/11/2020,8397,7259,19,,,,,,,,
112,13/11/2020,8503,7419,19,,,,,,,,
112,14/11/2020,8674,7528,19,,,,,,,,
99,15/11/2020,41499,33329,128,,,,,,,,
99,16/11/2020,41725,33987,128,,,,,,,,
99,17/11/2020,42089,34384,129,,,,,,,,
99,18/11/2020,42726,34752,132,,,,,,,,
99,19/11/2020,43253,35378,133,,,,,,,,
100,15/11/2020,57047,47234,187,,,,,,,,
100,16/11/2020,57326,47737,191,,,,,,,,
100,17/11/2020,57939,48325,193,,,,,,,,
100,18/11/2020,58826,49045,197,,,,,,,,
100,19/11/2020,59249,49981,199,,,,,,,,
101,15/11/2020,9240,7143,10,,,,,,,,
101,16/11/2020,9323,7426,11,,,,,,,,
101,17/11/2020,9439,7480,11,,,,,,,,
101,18/11/2020,9688,7665,11,,,,,,,,
101,19/11/2020,9964,7884,11,,,,,,,,
102,15/11/2020,29161,24728,136,,,,,,,,
102,16/11/2020,29271,25013,140,,,,,,,,
102,17/11/2020,29606,25638,141,,,,,,,,
102,18/11/2020,29819,26014,141,,,,,,,,
102,19/11/2020,30156,26391,142,,,,,,,,
103,15/11/2020,20400,18381,73,,,,,,,,
103,16/11/2020,20464,18490,73,,,,,,,,
103,17/11/2020,20560,18620,74,,,,,,,,
103,18/11/2020,20669,18805,74,,,,,,,,
103,19/11/2020,20814,18951,74,,,,,,,,
104,15/11/2020,41411,36278,141,,,,,,,,
104,16/11/2020,41602,36932,143,,,,,,,,
104,17/11/2020,42284,37554,145,,,,,,,,
104,18/11/2020,42977,38131,147,,,,,,,,
104,19/11/2020,43315,38727,147,,,,,,,,
105,15/11/2020,29828,24923,72,,,,,,,,
105,16/11/2020,29993,25606,72,,,,,,,,
105,17/11/2020,30422,26107,73,,,,,,,,
105,18/11/2020,30795,26883,77,,,,,,,,
105,19/11/2020,31137,27285,79,,,,,,,,
106,15/11/2020,59148,51285,156,,,,,,,,
106,16/11/2020,59550,51841,156,,,,,,,,
106,17/11/2020,60194,52672,160,,,,,,,,
106,18/11/2020,61005,53592,162,,,,,,,,
106,19/11/2020,61580,54486,167,,,,,,,,
107,15/11/2020,60905,54019,185,,,,,,,,
107,16/11/2020,61401,54703,186,,,,,,,,
107,17/11/2020,62177,55200,192,,,,,,,,
107,18/11/2020,62684,55861,195,,,,,,,,
107,19/11/2020,63546,56383,203,,,,,,,,
108,15/11/2020,32301,25428,70,,,,,,,,
108,16/11/2020,32486,26401,71,,,,,,,,
108,17/11/2020,32866,27221,72,,,,,,,,
108,18/11/2020,33243,27845,72,,,,,,,,
108,19/11/2020,33739,28251,72,,,,,,,,
109,15/11/2020,17653,15618,16,,,,,,,,
109,16/11/2020,17693,15773,16,,,,,,,,
109,17/11/2020,17895,15927,16,,,,,,,,
109,18/11/2020,18129,16153,16,,,,,,,,
109,19/11/2020,18329,16277,16,,,,,,,,
110,15/11/2020,66473,59736,496,,,,,,,,
110,16/11/2020,66677,60046,501,,,,,,,,
110,17/11/2020,67068,60607,506,,,,,,,,
110,18/11/2020,67536,61186,509,,,,,,,,
110,19/11/2020,67992,61844,512,,,,,,,,
111,15/11/2020,51157,42449,179,,,,,,,,
111,16/11/2020,51385,43096,179,,,,,,,,
111,17/11/2020,52052,43819,182,,,,,,,,
111,18/11/2020,52755,44612,189,,,,,,,,
111,19/11/2020,53386,45448,193,,,,,,,,
112,15/11/2020,8775,7654,20,,,,,,,,
112,16/11/2020,8812,7721,21,,,,,,,,
112,17/11/2020,8909,7838,21,,,,,,,,
112,18/11/2020,9067,7914,21,,,,,,,,
112,19/11/2020,9181,8032,21,,,,,,,,
99,20/11/2020,43648,36202,136,,,,,,,,
99,21/11/2020,44031,37121,141,,,,,,,,
99,22/11/2020,44464,37504,146,,,,,,,,
99,23/11/2020,44723,37756,147,,,,,,,,
100,20/11/2020,59803,50526,201,,,,,,,,
100,21/11/2020,60600,51184,201,,,,,,,,
100,22/11/2020,61094,52137,202,,,,,,,,
100,23/11/2020,61419,52654,206,,,,,,,,
101,20/11/2020,10049,7946,11,,,,,,,,
