,Daily-New-Infected,Rescaled-Infected,Cumulative_Dead,Recovered,District,Date
214,2801.1234246149247,8953.758142510567,306.02856484640165,140726.98306407043,Chitradurga,2020-10-05
215,2786.7727727513993,9104.578748586991,313.500094572171,143522.613130193,Chitradurga,2020-10-06
216,2770.8368302706804,9254.536898805212,321.02180368924206,146316.78376870896,Chitradurga,2020-10-07
217,2753.3539702903363,9403.5488737328,328.58968457950044,149107.82383548567,Chitradurga,2020-10-08
218,2734.365107895137,9551.533168268521,336.19966814098024,151894.07600174312,Chitradurga,2020-10-09
219,2713.913534419844,9698.410620245379,343.84763133098807,154673.89990309026,Chitradurga,2020-10-10
220,2692.0447466214537,9844.104529788436,351.52940482123927,157445.6752021613,Chitradurga,2020-10-11
221,2668.8062717297,9988.540769204335,359.2407807379558,160207.80455489815,Chitradurga,2020-10-12
222,2644.2474893520707,10131.647883232294,366.97752045977546,162958.71647118498,Chitradurga,2020-10-13
223,2618.419451199501,10273.357179538612,374.7353624463798,165696.86806123692,Chitradurga,2020-10-14
224,2591.3746995721885,10413.60280938762,382.5100300709482,168420.747659878,Chitradurga,2020-10-15
225,2563.1670855201955,10552.321838471438,390.2972394298914,171128.877321598,Chitradurga,2020-10-16
226,2533.8515875593,10689.454307928609,398.0927071037976,173819.81518005888,Chitradurga,2020-10-17
227,2503.4841317816754,10824.943285627078,405.89215784413733,176492.15766650983,Chitradurga,2020-10-18
228,2472.121414160909,10958.734907830323,413.6913321610128,179144.54158237317,Chitradurga,2020-10-19
229,2439.8207258015755,11090.778411405936,421.4859937880848,181775.64602206345,Chitradurga,2020-10-20
230,2406.6397818351975,11221.026156774014,429.2719370017775,184384.1941428999,Chitradurga,2020-10-21
231,2372.63655460882,11349.433641827733,437.04499377291694,186968.95477976307,Chitradurga,2020-10-22
232,2337.8691117621493,11475.959507090578,444.80104073011023,189528.74390291807,Chitradurga,2020-10-23
233,2302.395459727297,11600.565532403809,452.53600591539566,192062.4259181862,Chitradurga,2020-10-24
234,2266.273393134965,11723.216625463692,460.24587531399965,194568.9148093731,Chitradurga,2020-10-25
235,2229.5603505474573,11843.880802551059,467.92669914138014,197047.1751235707,Chitradurga,2020-10-26
236,2192.313276887464,11962.529161815424,475.5745978721498,199496.22280061973,Chitradurga,2020-10-27
237,2154.5884928694286,12079.135849492737,483.18576799690567,201915.12584865885,Chitradurga,2020-10-28
238,2116.441571692761,12193.67801944974,490.756487494464,204303.00486828835,Chitradurga,2020-10-29
239,2077.927223194769,12306.135786458679,498.2831210084851,206659.0334284375,Chitradurga,2020-10-30
240,2039.0991856166513,12416.492173614353,505.76212471896116,208982.43829754647,Chitradurga,2020-10-31
241,2000.0101250804144,12524.733054310846,513.1900509005386,211272.49953415093,Chitradurga,2020-11-01
242,1960.7115428319373,12630.847089198227,520.5635521611177,213528.550441394,Chitradurga,2020-11-02
243,1921.2536902602005,12734.825658540112,527.8793853556427,215749.97739037918,Chitradurga,2020-11-03
244,1881.6854916566226,12836.662790390896,535.1344151714192,217936.21951762587,Chitradurga,2020-11-04
245,1842.054474649776,12936.35508500815,542.3256173827017,220086.76830219195,Chitradurga,2020-11-05
246,1802.4067082014808,13033.90163590931,549.4500817736491,222201.16702828428,Chitradurga,2020-11-06
247,1762.7867480331042,13129.303947974873,556.5050147300508,224279.01013939912,Chitradurga,2020-11-07
248,1723.2375893049175,13222.56585299056,563.4877415014909,226319.9424902029,Chitradurga,2020-11-08
249,1683.8006263625864,13313.693423010964,570.3957081368079,228323.65850250388,Chitradurga,2020-11-09
250,1644.515619325015,13402.694881914937,577.2264830968489,230289.901231757,Chitradurga,2020-11-10
251,1605.4206672789878,13489.580515510237,583.9777585495838,232218.4613506027,Chitradurga,2020-11-11
252,1566.5521878247964,13574.362580531208,590.6473513536489,234109.17605596688,Chitradurga,2020-11-12
253,1527.944902699499,13657.055212858384,597.2332037373208,235961.92790623507,Chitradurga,2020-11-13
254,1489.6318291975476,13737.674335273767,603.7333836807751,237776.64359497465,Chitradurga,2020-11-14
255,1451.644277097046,13816.237565049763,610.1460850102757,239553.29266761086,Chitradurga,2020-11-15
256,1414.011850789626,13892.764121653365,616.4696272136441,241291.886187362,Chitradurga,2020-11-16
257,1376.76245631426,13967.274734831048,622.7024549870017,242992.47535662094,Chitradurga,2020-11-17
258,1339.9223129846214,14039.791553322906,628.8431375233312,244655.15009982773,Chitradurga,2020-11-18
259,1303.5159693059684,14110.338054438216,634.8903675539029,246280.03761371176,Chitradurga,2020-11-19
260,1267.5663228726773,14178.938954707875,640.8429601540257,247867.30089060616,Chitradurga,2020-11-20
261,1232.0946439454856,14245.62012181283,646.6998513249288,249417.13722033778,Chitradurga,2020-11-21
262,1197.120602406212,14310.4084879713,652.460096363862,250929.7766759886,Chitradurga,2020-11-22
263,1162.6622977987865,14373.331964951842,658.1228680347289,252405.4805886044,Chitradurga,2020-11-23
264,1128.73629216681,14434.419360863558,663.6874545516981,253844.5400156968,Chitradurga,2020-11-24
265,1095.357645409531,14493.700298859807,669.1532573883545,255247.27420814655,Chitradurga,2020-11-25
266,1062.5399528834387,14551.2051378769,674.5197889249712,256614.02907987664,Chitradurga,2020-11-26
267,1030.295384988538,14606.964895515232,679.7866699464732,257945.17568441387,Chitradurga,2020-11-27
268,998.6347284861258,14661.0111731565,684.9536270035959,259241.1087022122,Chitradurga,2020-11-28
269,967.5674293073823,14713.376083397769,690.0204896496189,260502.24494235864,Chitradurga,2020-11-29
270,937.1016366175024,14764.092179870293,694.9871875649055,261729.0218620353,Chitradurga,2020-11-30
271,907.2442479217424,14813.192389499443,699.8537475812706,262921.896106864,Chitradurga,2020-12-01
272,878.0009549975509,14860.709947250545,704.6202906179677,264081.34207501257,Chitradurga,2020-12-02
273,849.3762904585456,14906.678333394717,709.2870285408113,265207.8505077059,Chitradurga,2020-12-03
274,821.3736747647052,14951.131213318946,713.8542609556546,266301.9271085433,Chitradurga,2020-12-04
275,793.9954634995665,14994.102379894795,718.3223719471114,267364.09119379846,Chitradurga,2020-12-05
276,767.2429947553902,15035.625698411592,722.6918267730558,268394.8743756501,Chitradurga,2020-12-06
277,741.1166364696109,15075.73505407151,726.9631685250732,269394.81928007695,Chitradurga,2020-12-07
278,715.6158335725777,15114.464302036262,731.1370147646307,270364.4783009391,Chitradurga,2020-12-08
279,690.7391548160813,15151.84722000816,735.2140541443385,271304.4123915658,Chitradurga,2020-12-09
280,666.4843391577597,15187.917463321526,739.1950430232611,272215.1898949778,Chitradurga,2020-12-10
281,642.8483415974188,15222.708522514782,743.0808020847959,273097.3854136837,Chitradurga,2020-12-11
282,619.8273783549083,15256.253683347522,746.87221296522,273951.5787198165,Chitradurga,2020-12-12
283,597.4169713090523,15288.585989222684,750.5702149005568,274778.35370620555,Chitradurga,2020-12-13
284,575.6119916032767,15319.738205968635,754.1758013989777,275578.2973788224,Chitradurga,2020-12-14
285,554.4067023519892,15349.742788932537,757.6900169455104,276351.99889088795,Chitradurga,2020-12-15
